"sample","number","size.class","scientific","status","zone","site","location","longitude","latitude","depth","successful_count","successful_length","time_stamp"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26289/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4329,-33.4768,17.2,TRUE,TRUE,"2014-12-16T01:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",1,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1968,-33.6034,13.6,TRUE,TRUE,"2014-12-15T02:58:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26291/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.2478,-33.6034,0,TRUE,FALSE,"2014-12-16T07:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26292/?format=feather",2,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4806,-33.4627,14.4,TRUE,TRUE,"2014-12-16T01:25:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26293/?format=feather",0,"<Lm","All indicator species","No-take","National Park Zone","Geographe Bay","Geographe Bay",115.3698,-33.5417,15.8,TRUE,FALSE,"2014-12-16T05:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26294/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1228,-33.5518,28.5,TRUE,FALSE,"2014-12-14T22:34:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26295/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.2488,-33.5688,22.6,TRUE,TRUE,"2014-12-15T05:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5756,-33.4273,4.9,TRUE,TRUE,"2014-12-14T03:19:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26297/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4045,-33.5098,15.9,TRUE,TRUE,"2014-12-16T04:49:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26298/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2109,-33.5975,15.2,TRUE,FALSE,"2014-12-15T02:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",0,"<Lm","All indicator species","No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.4117,-33.5779,9.8,TRUE,TRUE,"2014-12-16T22:04:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26300/?format=feather",0,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2317,-33.5738,23.3,TRUE,TRUE,"2014-12-12T00:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5742,-33.3873,7.2,TRUE,TRUE,"2014-12-14T03:03:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26302/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2241,-33.6066,14.1,TRUE,FALSE,"2014-12-15T02:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3031,-33.5955,14.7,TRUE,TRUE,"2014-12-17T01:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26304/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5036,-33.4189,16.5,TRUE,TRUE,"2014-12-15T22:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26305/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3602,-33.6032,9.3,TRUE,TRUE,"2014-12-17T02:03:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26306/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4767,-33.4949,13.1,TRUE,TRUE,"2014-12-16T02:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26307/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4685,-33.4388,18.9,TRUE,FALSE,"2014-12-16T00:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26308/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1345,-33.5561,26.4,TRUE,TRUE,"2014-12-14T22:30:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26309/?format=feather",0,"<Lm","All indicator species","No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.4224,-33.5628,10,TRUE,FALSE,"2014-12-16T07:17:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26310/?format=feather",3,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4775,-33.4083,11.1,TRUE,TRUE,"2014-12-14T05:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26311/?format=feather",2,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1362,-33.5707,23.2,TRUE,TRUE,"2014-12-14T22:22:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26312/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4206,-33.5205,13.7,TRUE,TRUE,"2014-12-12T22:00:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26313/?format=feather",3,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2133,-33.5937,27.3,TRUE,TRUE,"2014-12-11T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26314/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4879,-33.3815,11.7,TRUE,TRUE,"2014-12-14T00:37:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26315/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3322,-33.5572,18.2,TRUE,TRUE,"2014-12-17T00:02:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26316/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4379,-33.5012,14.2,TRUE,FALSE,"2014-12-16T03:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26317/?format=feather",1,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2189,-33.594,16.4,TRUE,TRUE,"2014-12-15T02:50:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26318/?format=feather",1,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4776,-33.471,14.3,TRUE,TRUE,"2014-12-16T01:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26319/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4661,-33.5555,2.5,TRUE,TRUE,"2014-12-16T07:50:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",8,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1301,-33.5825,18.1,TRUE,TRUE,"2014-12-14T22:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26321/?format=feather",4,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1454,-33.5958,13.7,TRUE,TRUE,"2014-12-15T02:17:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26322/?format=feather",1,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1628,-33.5869,20,TRUE,TRUE,"2014-12-15T01:03:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26323/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3942,-33.4892,11.8,TRUE,TRUE,"2014-12-14T06:10:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26324/?format=feather",0,"<Lm","All indicator species","No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.104,-33.5691,17.7,TRUE,FALSE,"2014-12-14T22:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",9,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.253,-33.6031,14.3,TRUE,TRUE,"2014-12-15T05:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26326/?format=feather",0,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2267,-33.5771,21.6,TRUE,TRUE,"2014-12-12T00:09:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE,"2014-12-15T05:08:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26328/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.488,-33.4518,15.2,TRUE,TRUE,"2014-12-16T00:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",2,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE,"2014-12-17T02:23:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE,"2014-12-16T07:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26331/?format=feather",0,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2206,-33.5902,26.9,TRUE,FALSE,"2014-12-11T22:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26332/?format=feather",0,"<Lm","All indicator species","No-take","National Park Zone","Geographe Bay","Geographe Bay",115.3912,-33.5556,13.3,TRUE,TRUE,"2014-12-12T05:08:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26333/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5142,-33.4275,13.5,TRUE,TRUE,"2014-12-15T22:54:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26334/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4101,-33.5017,17,TRUE,TRUE,"2014-12-13T00:23:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26335/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.382,-33.5181,19,TRUE,TRUE,"2014-12-16T05:18:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3444,-33.6073,9.2,TRUE,TRUE,"2014-12-17T02:08:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE,"2014-12-17T02:17:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26338/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5517,-33.3576,9.8,TRUE,FALSE,"2014-12-14T00:58:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26339/?format=feather",1,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4275,-33.4882,16.2,TRUE,TRUE,"2014-12-13T00:13:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE,"2014-12-17T02:34:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",1,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5572,-33.4505,7.6,TRUE,TRUE,"2014-12-15T22:31:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2731,-33.6309,8.4,TRUE,TRUE,"2014-12-17T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4194,-33.5066,14.3,TRUE,TRUE,"2014-12-12T05:28:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26344/?format=feather",1,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2025,-33.5698,27,TRUE,TRUE,"2014-12-11T22:34:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26345/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4931,-33.3965,10.6,TRUE,TRUE,"2014-12-14T05:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5529,-33.4198,7.8,TRUE,TRUE,"2014-12-14T03:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",4,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.182,-33.5671,24.9,TRUE,TRUE,"2014-12-15T00:42:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26348/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5044,-33.5151,6.2,TRUE,FALSE,"2014-12-16T02:58:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26349/?format=feather",1,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5044,-33.5151,24.3,TRUE,TRUE,"2014-12-12T00:03:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26350/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5436,-33.4681,6.8,TRUE,TRUE,"2014-12-15T22:23:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26351/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5777,-33.3476,7.4,TRUE,FALSE,"2014-12-14T01:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26352/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3612,-33.5613,13.4,TRUE,TRUE,"2014-12-16T22:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26353/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4975,-33.4638,14.7,TRUE,TRUE,"2014-12-16T00:40:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26354/?format=feather",1,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4752,-33.4851,15.3,TRUE,TRUE,"2014-12-16T02:42:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26355/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5441,-33.4517,9.9,TRUE,TRUE,"2014-12-15T22:36:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26356/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3098,-33.5845,16.3,TRUE,TRUE,"2014-12-16T23:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26357/?format=feather",1,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4165,-33.5174,14.1,TRUE,TRUE,"2014-12-16T03:23:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4873,-33.5094,10.6,TRUE,TRUE,"2014-12-16T03:03:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26359/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.1589,-33.5634,26,TRUE,TRUE,"2014-12-15T00:35:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26360/?format=feather",0,"<Lm","All indicator species","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2078,-33.5894,26.8,TRUE,TRUE,"2014-12-11T22:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.4971,-33.4811,14,TRUE,TRUE,"2014-12-16T00:34:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",0,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3847,-33.5839,11.6,TRUE,TRUE,"2014-12-16T21:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26363/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4341,-33.4464,12.3,TRUE,TRUE,"2014-12-14T05:36:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26364/?format=feather",0,"<Lm","All indicator species","No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.3901,-33.5735,11.7,TRUE,FALSE,"2014-12-16T21:58:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26365/?format=feather",0,"<Lm","All indicator species","No-take","National Park Zone","Geographe Bay","Geographe Bay",115.3835,-33.5577,12.3,TRUE,TRUE,"2014-12-16T22:13:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5269,-33.4382,14.6,TRUE,TRUE,"2014-12-15T22:49:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26367/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.276,-33.5867,17.4,TRUE,FALSE,"2014-12-17T00:23:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26368/?format=feather",0,"<Lm","All indicator species","Fished",NA,"Geographe Bay","Geographe Bay",115.5492,-33.3913,8.1,TRUE,FALSE,"2014-12-14T02:54:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26369/?format=feather",0,"<Lm","All indicator species","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3741,-33.5017,22,TRUE,FALSE,"2014-12-16T05:10:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26370/?format=feather",0,"<Lm","All indicator species","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3932,-33.4784,12,TRUE,TRUE,"2014-12-14T05:55:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",3,"<Lm","All indicator species","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1874,-33.5935,16.6,TRUE,TRUE,"2014-12-15T03:03:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26372/?format=feather",0,"<Lm","All indicator species","No-take","National Park Zone","Geographe Bay","Geographe Bay",115.386,-33.5309,15.8,TRUE,FALSE,"2014-12-16T05:24:00Z"
