"sample","level_2","length","number"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Sponges",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26108/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26175/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26176/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26177/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26177/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26177/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26177/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Sponges",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26178/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26180/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26181/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26182/?format=feather","Cnidaria",20,1
