"sample","year","scientific","rls_thermal_niche"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Seriola rivoliana",21.89071
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather","2022","Coris caudimacula",24.48806
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather","2022","Upeneus moluccensis",23.59
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather","2022","Pentapodus vitta",21.66032
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather","2022","Parapercis clathrata",25.06052
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather","2022","Variola louti",24.50905
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Seriola rivoliana",21.89071
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather","2022","Suezichthys cyanolaemus",20.99964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25622/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25622/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25612/?format=feather","2022","Pseudobalistes fuscus",25.723
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25612/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25600/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25600/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather","2022","Arothron stellatus",24.954
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Caranx lugubris",22.54477
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather","2022","Scomberomorus commerson",27.939
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Fistularia commersonii",22.52895
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Parupeneus cyclostomus",25.87388
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather","2022","Parupeneus cyclostomus",25.87388
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather","2022","Parupeneus spilurus",20.24947
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather","2022","Chaetodon assarius",21.63052
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather","2022","Pomacanthus semicirculatus",25.01465
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather","2022","Coris caudimacula",24.48806
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather","2022","Lethrinus olivaceus",26.69171
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25602/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Decapterus muroadsi",20.0715
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Seriola rivoliana",21.89071
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Pseudobalistes flavimarginatus",26.246
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Suezichthys cyanolaemus",20.99964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather","2022","Lutjanus lemniscatus",26.42377
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Seriola rivoliana",21.89071
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
