"sample","number","year","size.class","scientific","fb_length_at_maturity"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25631/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25631/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25631/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25639/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25639/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25639/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25650/?format=feather",0,"2022",NA,"Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25650/?format=feather",0,"2022",NA,"Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25650/?format=feather",0,"2022",NA,"Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25468/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25471/?format=feather",3,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25477/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25478/?format=feather",4,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25482/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25485/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25486/?format=feather",3,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25487/?format=feather",3,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25489/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25496/?format=feather",5,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25499/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25501/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25502/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25515/?format=feather",8,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25522/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25523/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25524/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25533/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",6,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",5,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25547/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25549/?format=feather",6,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",7,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",5,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25554/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25558/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",9,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25560/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25562/?format=feather",5,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25565/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25566/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",5,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25568/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25570/?format=feather",2,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",6,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25576/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25578/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25583/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25588/?format=feather",1,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25466/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25467/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25520/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25521/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25525/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25526/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25527/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25528/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25529/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25530/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25531/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25532/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25534/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25535/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25555/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25556/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25557/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25561/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25563/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25564/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25569/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25571/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25473/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25474/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25475/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25476/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25572/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25573/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25575/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25577/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25480/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25483/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25579/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25580/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25581/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25582/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25584/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25585/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25586/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25587/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25484/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25488/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25490/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25491/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25492/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25493/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25494/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25497/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25500/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25503/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25505/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25506/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25507/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25511/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25517/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25518/?format=feather",0,"2019","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25619/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25650/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25605/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25607/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25604/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25591/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25610/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25639/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25630/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25622/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25631/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25612/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25600/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25638/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25636/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25641/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25643/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25602/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25613/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25637/?format=feather",0,"2022","<Lm","all.indicators",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25468/?format=feather",1,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25469/?format=feather",4,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25471/?format=feather",3,"2019","<Lm","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25471/?format=feather",3,"2019","<Lm","Pristipomoides multidens",416.666666666667
