OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210519-2	112	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-534.47497	254.86868	-1701.43422	1.97102	1.25657	5.91905	2.84186	1801.52712	19.45766	Sponges > Erect Forms	Branching		10000915	1				10-20	
20210519-2	113	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-463.54821	-269.76472	-2179.70720	2.26254	1.52377	9.69274	0.30435	2244.72124	13.52798	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20210519-2	114	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-531.86089	-108.30730	-1677.18943	1.94553	0.87962	5.78187	6.44586	1762.83036	17.82122	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20210519-2	115	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-460.38341	-1039.30583	-3188.31830	3.29462	6.60694	20.53453	1.68838	3384.89041	19.06878	Sponges > Unknown			10000000	1				20-40	
20210519-2	116	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-417.51197	909.95790	-1794.48979	1.65036	3.37662	6.34907	9.65145	2054.88035	29.71050	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20210519-2	117	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-713.94632	1587.68076	-3149.52439	4.64253	10.09810	19.67681	7.87385	3598.60437	29.19482	Sponges > Massive Forms	Cryptic		10000908	1				10-20	
20210519-2	118	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-743.93845	594.55962	-4706.96579	7.32022	6.26459	44.50323	7.21481	4802.34031	11.62093	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20210519-2	119	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-802.02011	585.93959	-3619.26288	6.04293	4.74848	26.49932	0.31359	3753.08210	15.51878	Sponges > Unknown			10000000	1				10-20	
20210519-2	120	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-431.53261	840.20722	-2612.88664	2.58261	4.54660	13.95930	15.61192	2778.37095	19.54389	Sponges > Erect Forms	Simple		10000916	1				20-40	
20210519-2	121	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-615.41005	-24.80429	-1834.34165	2.46980	0.92226	7.10500	12.24984	1934.98168	18.57892	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20210519-2	122	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-547.92175	-183.98923	-1540.78906	1.87186	0.99097	5.01631	11.39961	1645.63095	20.68384	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20210519-2	123	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-633.48306	460.55123	-2925.66603	4.00366	3.01559	17.66426	8.23027	3028.68452	14.77059	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20210519-2	124	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-421.15357	2047.14378	-4261.44900	4.09560	17.15629	36.22371	1.62927	4746.37921	25.76058	Unscorable			00000001	1				Unknown	
20210519-2	125	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-460.30080	981.25547	-3373.79689	3.50355	6.73559	23.12159	31.37942	3543.62027	17.47323	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20210519-2	126	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-599.44567	811.67384	-1952.00941	2.45775	3.34616	7.67960	2.88589	2197.38260	27.61024	Sponges > Massive Forms	Simple		10000904	1				10-20	
20210519-2	127	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-424.85224	610.10634	-1507.95988	1.43936	2.01432	4.61198	1.14590	1681.27100	26.52470	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20210519-2	128	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-421.56477	-41.60921	-2110.60514	2.04366	1.04326	9.12052	0.01052	2152.69650	11.32041	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20210519-2	129	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-476.81592	1154.12739	-4547.69887	4.81140	10.96949	41.43820	1.12759	4716.02889	15.66987	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20210519-2	130	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-433.72411	795.78238	-5075.86615	4.99510	8.73342	51.54790	6.95434	5156.14229	10.42411	Sponges > Massive Forms	Simple		10000904	1				20-40	
20210519-2	131	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-446.90859	309.60208	-1729.17932	1.74683	1.41444	6.15236	1.36530	1812.63395	17.64999	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20210519-2	132	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-475.58355	-745.44086	-3205.28558	3.41627	4.95140	20.84017	5.14351	3325.01390	15.13611	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20210519-2	133	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-586.65242	-1015.50287	-2936.97250	3.72592	6.09479	17.55076	1.80427	3162.46970	21.47308	Sponges > Erect Forms	Branching		10000915	1				10-20	
20210519-2	134	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-622.81126	-479.52100	-2586.10296	3.46722	2.75909	13.71875	1.61749	2702.91746	16.70039	Sponges > Massive Forms	Cryptic		10000908	1				10-20	
20210519-2	135	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-569.49648	1221.71484	-3170.37046	3.85722	8.02376	20.20555	3.18089	3445.01992	23.34284	Sponges > Massive Forms	Simple		10000904	1				10-20	
20210519-2	136	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-601.74601	1207.45547	-2229.45659	2.74663	5.41826	9.79211	11.38982	2605.86332	31.48441	Sponges > Massive Forms	Simple		10000904	1				10-20	
20210519-2	137	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-746.29961	-1489.13779	-5454.47446	8.50026	16.16836	59.79287	12.81948	5703.13827	16.72316	Unscorable			00000001	1				10-20	
20210519-2	138	20210519_1108-1552_BOTTOM2_0012_0001.mp4	29301	20210519_1108-1552_TOP2_0012_0001.mp4	48011	217.14721	44	2.99994	-766.26206	-897.12592	-4364.12410	6.98022	7.96340	38.46171	5.43913	4520.79325	14.90906	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20210520-1	0	20210520_0809-1314_BOTTOM_0001_0001.mp4	8974	20210520_0809-1314_TOP_0001_0001.mp4	1225	2.49527		-1.00000	77.03580	-112.61750	-3407.65128	1.71427	1.87817	22.94653	21.52776	3410.38187	2.60904								Sync		
20210520-1	5	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-638.20047	298.08744	-3862.98276	5.22575	3.23900	30.04258	1.23473	3926.67694	10.60493	Sponges > Massive Forms	Cryptic		10000908	1				Unknown	
20210520-1	6	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-597.94127	1144.78308	-2003.65147	2.39622	4.55047	7.70251	3.67306	2383.83751	33.34462	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20210520-1	7	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-710.36961	-570.42929	-4035.32786	6.02659	4.71822	32.90322	5.19452	4136.89322	12.35111	Sponges > Cup-Likes	Unknown		10000909	1				20-40	
20210520-1	8	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-574.30004	821.06697	-2422.80979	2.98115	4.25107	11.91248	3.69676	2621.82738	22.74827	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20210520-1	9	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-512.43635	1470.25395	-3350.79818	3.70687	10.06321	22.41308	0.24996	3694.87295	25.24471	Unscorable			00000001	1				20-40	
20210520-1	10	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-457.65979	-595.84965	-2684.40019	2.77644	3.41448	14.67615	5.69880	2787.56052	15.36722	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20210520-1	11	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-430.73370	-492.71301	-3280.68031	3.23079	3.51352	21.77895	2.27802	3345.31925	11.02716	Sponges > Cup-Likes	Cups		10000910	1				40-60	
20210520-1	12	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-506.79706	-536.09666	-3179.33153	3.56630	3.66912	20.52750	0.40296	3263.80022	12.81807	Unscorable			00000001	1				20-40	
20210520-1	13	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-670.82434	1723.57826	-3725.87372	5.22507	12.99880	27.60421	0.11684	4159.67093	26.66982	Sponges > Cup-Likes	Cups		10000910	1				40-60	
20210520-1	14	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-686.64823	617.24252	-2147.44437	3.10125	2.92162	9.37133	0.16898	2337.51822	23.45985	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20210520-1	15	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-688.88754	296.06701	-1946.54814	2.83182	1.54446	7.76545	0.57277	2085.97013	21.18273	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20210520-1	16	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-456.04408	396.73614	-1961.38862	2.00886	1.87714	7.83575	7.49925	2052.41835	17.31972	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20210520-1	17	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-217.20488	2.23936	-1256.52788	0.81136	0.61561	3.23874	4.87310	1275.16481	9.81503	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20210520-1	18	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-261.19605	-25.37970	-2261.10500	1.59600	1.10127	10.32000	0.65356	2276.28278	6.59845	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				60-100	
20210520-1	19	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-681.59371	920.38500	-3763.55633	5.40715	7.32305	28.49715	3.61443	3933.95918	17.15905	Sponges > Massive Forms	Simple		10000904	1				20-40	
20210520-1	20	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-609.70076	822.91039	-5187.08627	6.74889	9.13877	53.78328	8.21799	5287.22806	11.40309	Sponges > Cup-Likes	Unknown		10000909	1				40-60	
20210520-1	21	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-627.32891	-832.59114	-3547.13960	4.74055	6.06317	25.45720	2.67282	3697.15416	16.14723	Unscorable			00000001	1				10-20	
20210520-1	22	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-527.17284	-811.95550	-3447.20208	3.96861	5.74863	24.00103	1.59128	3580.55653	15.44431	Unscorable			00000001	1				20-40	
20210520-1	23	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-676.21838	-258.58623	-2531.79300	3.62776	1.76953	13.10740	0.33590	2633.27058	15.85686	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20210520-1	24	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-343.38157	712.15307	-1227.02681	1.01161	1.82515	3.02706	17.83312	1459.68068	32.45973	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20210520-1	25	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-338.60751	616.43307	-1269.15288	1.04689	1.68826	3.30036	15.60160	1450.99752	28.66719	Sponges > Cup-Likes	Cups		10000910	1				40-60	
20210520-1	26	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-587.93843	552.66501	-1744.42851	2.24310	2.14407	6.36108	16.12892	1922.01484	24.56982	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20210520-1	27	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-516.94456	-105.89706	-1688.52487	1.94879	0.93346	6.00320	18.76376	1769.05684	17.43301	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20210520-1	28	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-463.02009	270.33958	-2106.13693	2.20886	1.52074	9.19735	22.24214	2173.31172	14.09820	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20210520-1	29	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-445.96986	158.45646	-2263.27593	2.29985	1.29636	10.56940	21.87438	2312.23172	11.69160	Sponges > Unknown			10000000	1				10-20	
20210520-1	30	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-207.21155	257.21408	-2343.65717	1.48058	1.61141	11.11332	22.20062	2366.81741	7.73526	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				60-100	
20210520-1	31	20210520_0809-1314_BOTTOM_0002_0001.mp4	34587	20210520_0809-1314_TOP_0002_0001.mp4	26838	28.61720	19	2.99994	-374.11772	793.39104	-2193.97441	1.94834	3.63041	9.85539	17.66108	2362.82821	21.45551	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20210520-1	32	20210520_0809-1314_BOTTOM_0003_0001.mp4	14526	20210520_0809-1314_TOP_0003_0001.mp4	6777	42.03894	22	1.89550	-380.08561	-49.48764	-2824.50848	2.52930	1.39298	16.15324	4.19486	2850.39686	7.69137	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				>100	
20210520-1	33	20210520_0809-1314_BOTTOM_0003_0001.mp4	14526	20210520_0809-1314_TOP_0003_0001.mp4	6777	42.03894	22	1.89550	-553.85720	66.76259	-2742.88177	3.31066	1.42233	15.35431	0.37520	2799.03831	11.54209	Unscorable			00000001	1				10-20	
20210520-1	34	20210520_0809-1314_BOTTOM_0003_0001.mp4	14526	20210520_0809-1314_TOP_0003_0001.mp4	6777	42.03894	22	1.89550	-489.49557	797.43551	-1936.08397	2.11676	3.24979	7.73094	18.85807	2150.33263	25.47700	Sponges > Erect Forms	Simple		10000916	1				20-40	
20210520-1	35	20210520_0809-1314_BOTTOM_0003_0001.mp4	14526	20210520_0809-1314_TOP_0003_0001.mp4	6777	42.03894	22	1.89550	-608.25211	634.29478	-2005.01300	2.65443	2.76308	8.38230	16.82574	2189.14997	23.40040	Sponges > Erect Forms	Simple		10000916	1				20-40	
20210520-1	36	20210520_0809-1314_BOTTOM_0003_0001.mp4	55466	20210520_0809-1314_TOP_0003_0001.mp4	47717	53.42254	7	2.99994	-610.45539	1078.11059	-2751.51419	3.56861	6.15705	15.20926	2.06721	3017.58323	24.49330	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20210520-1	37	20210520_0809-1314_BOTTOM_0003_0001.mp4	55466	20210520_0809-1314_TOP_0003_0001.mp4	47717	53.42254	7	2.99994	-678.75136	2118.86870	-3942.61646	5.45418	16.65678	30.55741	2.54548	4527.08875	29.76202	Unscorable			00000001	1				10-20	
20210520-1	38	20210520_0809-1314_BOTTOM_0003_0001.mp4	55466	20210520_0809-1314_TOP_0003_0001.mp4	47717	53.42254	7	2.99994	-615.80579	-1477.65348	-4534.43423	5.99405	13.39246	41.50329	1.97686	4808.71816	19.13087	Unscorable			00000001	1				20-40	
20210520-1	39	20210520_0809-1314_BOTTOM_0003_0001.mp4	55466	20210520_0809-1314_TOP_0003_0001.mp4	47717	53.42254	7	2.99994	-741.10748	36.13788	-2494.44773	3.88646	1.24651	12.73970	0.06500	2602.46340	16.58197	Unscorable			00000001	1				10-20	
20210520-1	40	20210520_0809-1314_BOTTOM_0003_0001.mp4	55466	20210520_0809-1314_TOP_0003_0001.mp4	47717	53.42254	7	2.99994	-527.23256	209.47875	-5294.40786	6.07552	3.83589	55.99366	10.82873	5324.71690	6.36533	Unscorable			00000001	1				10-20	
20210520-1	44	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-662.91744	-851.38013	-3165.23719	4.44501	5.43923	20.33148	3.30243	3344.10438	18.34890	Sponges > Erect Forms	Unknown		10000912	1				10-20	
20210520-1	45	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-625.40352	-650.21079	-3240.59685	4.32439	4.32284	21.29695	1.56736	3363.83287	15.12509	Sponges > Unknown			10000000	1				10-20	
20210520-1	46	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-520.20836	93.76852	-4361.57936	4.95310	2.46610	38.13139	6.50870	4393.49335	7.04309	Unscorable			00000001	1				10-20	
20210520-1	47	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-331.02604	550.35298	-2131.50344	1.74061	2.54640	9.31019	17.97149	2226.15668	16.44961	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20210520-1	48	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	16.86740	-90.62793	-2338.31921	1.13127	1.23194	10.87589	19.44196	2340.13561	2.62490	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				60-100	
20210520-1	49	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-285.29977	-389.27034	-1612.64562	1.19569	1.53952	5.36183	14.73856	1683.31615	16.96315	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20210520-1	50	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-417.56894	-499.57004	-2101.26254	2.02405	2.43991	9.09824	14.78854	2199.82688	17.50378	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20210520-1	51	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-480.95138	-298.63370	-1608.34378	1.74366	1.30768	5.42768	2.39176	1705.07068	19.59071	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20210520-1	52	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-413.07684	15.92752	-1333.20220	1.28256	0.66278	3.75504	13.23931	1395.82029	17.21656	Cnidaria > Hydrocorals	Branching		11077906	1				20-40	
20210520-1	53	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-431.79239	-66.89062	-1779.64186	1.76660	0.92468	6.60708	16.38036	1832.49671	13.85641	Cnidaria > Hydrocorals	Branching		11077906	1				20-40	
20210520-1	54	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-490.02018	1080.21124	-1762.07246	1.88355	3.82218	6.19881	24.21221	2124.11757	33.60785	Sponges > Erect Forms	Branching		10000915	1				10-20	
20210520-1	55	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-130.23054	1660.93724	-2784.69634	1.48922	8.88909	15.08506	10.77789	3245.02793	30.51981	Sponges > Cup-Likes	Barrels		10000907	1				60-100	
20210520-1	56	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-216.46404	-359.31400	-3182.95361	2.04653	2.87347	20.33676	19.90871	3210.47612	7.82930	Sponges > Massive Forms	Simple		10000904	1				20-40	
20210520-1	57	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-329.04883	-271.18261	-2589.94096	2.10084	1.96985	13.63607	19.83619	2624.80615	9.59034	Sponges > Erect Forms	Branching		10000915	1				10-20	
20210520-1	58	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-502.17400	256.52884	-1712.61036	1.92829	1.22028	6.16122	16.13583	1803.05851	18.05830	Cnidaria > Hydrocorals	Branching		11077906	1				10-20	
20210520-1	59	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-103.95230	201.49154	-4098.59742	2.14092	2.44030	33.42229	5.45146	4104.86366	2.84020	Unscorable			00000001	1				20-40	
20210520-1	60	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-555.90397	-596.95637	-2506.21426	3.04369	3.21304	12.85940	2.02585	2635.62062	17.78084	Sponges > Massive Forms	Simple		10000904	1				10-20	
20210520-1	61	20210520_0809-1314_BOTTOM_0004_0001.mp4	38868	20210520_0809-1314_TOP_0004_0001.mp4	31119	67.80746	46	2.99994	-739.45930	1288.93468	-2321.63352	3.39169	5.93414	10.50046	3.23252	2756.47146	32.91773	Sponges > Massive Forms	Simple		10000904	1				10-20	
