OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20220523-1-NAKED	37	0	1577.64113	1822.70149	1598.61175	2020.97015
20220523-1-NAKED	38	0	1902.00630	1713.22388	1912.90346	1971.94030
20220523-1-NAKED	39	0	772.72403	1753.64179	805.45855	1917.38806
20220523-1-NAKED	40	0	711.61175	1747.59701	749.71878	1916.04478
20220523-1-NAKED	41	0	445.11438	1562.70149	465.75761	1660.34328
20220523-1-NAKED	42	0	283.93914	1764.19403	347.85624	2067.04478
20220523-1-NAKED	43	0	433.02623	1782.32836	490.89927	1991.82090
20220523-1-NAKED	44	0	2286.69780	758.25373	2395.64008	865.00000
20220523-1-NAKED	45	0	3741.95173	953.88060	3800.37775	757.41791
20220523-1-NAKED	46	0	677.67891	813.00000	846.01154	680.76119
20220523-1-NAKED	47	0	1560.41448	815.07463	1727.40504	762.40299
20220523-1-NAKED	48	0	2654.48793	875.77612	2755.75236	848.05970
20220523-2-NAKED	0	0	523.81952	1172.68657	483.52571	1442.68657
20220523-2-NAKED	1	0	3074.71878	801.64179	3137.28541	768.23881
20220523-2-NAKED	2	0	2562.01679	1753.01493	2656.47429	1916.86567
20220523-2-NAKED	3	0	2533.13956	1869.88060	2638.34208	2045.82090
20220523-2-NAKED	4	0	2686.92760	1824.88060	2782.05666	1975.97015
20220523-2-NAKED	5	0	2406.88562	1842.34328	2507.88458	2004.17910
20220523-2-NAKED	6	0	2519.18363	788.97015	2619.85519	886.17910
20220523-2-NAKED	7	0	2322.29486	1980.67164	2461.28227	2133.80597
20220523-2-NAKED	7	1	2239.34103	1730.34328	2363.23400	1891.34328
20220523-2-NAKED	8	0	3576.74711	1486.37313	3674.68730	1412.14925
20220523-2-NAKED	9	0	2571.68416	1862.89552	2669.69885	1991.41791
20220523-2-NAKED	10	0	408.41448	1622.56716	426.57083	1597.25373
20220523-2-NAKED	11	0	748.39979	1596.49254	762.06611	1625.92537
20220523-2-NAKED	12	0	1499.94439	1735.53731	1515.80168	1664.67164
20220523-2-NAKED	13	0	1781.01154	1741.02985	1794.14900	1656.05970
20220523-2-NAKED	14	0	1272.04827	1713.32836	1291.58657	1640.55224
20220523-2-NAKED	15	0	1407.70409	1722.05970	1419.18363	1639.88060
20220523-2-NAKED	16	0	563.48898	1640.49254	579.68835	1599.55224
20220523-2-NAKED	17	0	1361.04827	1666.11940	1374.01364	1584.62687
20220523-2-NAKED	18	0	3711.05981	1734.07463	3801.72088	1661.46269
20220523-2-NAKED	19	0	94.69045	1685.83582	140.35677	1796.70149
20220523-2-NAKED	20	0	2870.29066	1744.91045	2951.14481	1708.08955
20220523-3-NAKED	0	0	471.43757	1221.04478	495.61385	1482.98507
20220523-3-NAKED	1	0	1015.80168	590.79104	1226.88038	460.31343
20220523-3-NAKED	2	0	1457.51731	616.67164	1679.22770	582.04478
20220523-3-NAKED	3	0	1469.89927	382.64179	1760.83945	334.47761
20220523-3-NAKED	4	0	1599.19412	669.43284	1880.95908	642.22388
20220523-3-NAKED	5	0	3160.08919	823.07463	3237.26758	795.65672
20220523-3-NAKED	6	0	598.49843	424.16418	851.56139	175.02985
20220523-3-NAKED	7	0	1272.74816	1869.83582	1287.70304	1912.92537
20220523-3-NAKED	7	1	1262.00315	1707.29851	1272.92865	1736.95522
20220523-3-NAKED	8	0	3571.84890	872.16418	3615.79014	669.61194
20220523-3-NAKED	8	1	3706.35887	695.94030	3718.44701	486.38806
20220523-3-NAKED	9	0	1226.73347	851.55224	1365.10388	824.38806
20220523-3-NAKED	10	0	924.08604	780.88060	1088.18888	676.44776
20220523-3-NAKED	11	0	727.35047	654.20896	934.89507	460.64179
20220523-3-NAKED	12	0	190.72403	555.85075	460.35572	252.49254
20220523-3-NAKED	13	0	2700.53200	770.08955	2771.13956	768.73134
20220523-3-NAKED	14	0	2651.50787	764.71642	2715.39979	757.98507
20220523-3-NAKED	15	0	2227.74816	1651.64179	2326.99370	1647.35821
20220523-3-NAKED	16	0	259.29276	1009.68657	473.84575	891.34328
20220523-3-NAKED	17	0	3335.65582	1690.59701	3405.59391	1579.55224
20220523-3-NAKED	18	0	2889.18468	1789.85075	2971.79119	1830.00000
20220523-3-NAKED	19	0	3393.50787	1652.70149	3468.08080	1584.98507
20220523-3-NAKED	20	0	3037.60021	691.71642	3057.69360	560.37313
20220523-3-SQUID	0	0	455.32004	1221.04478	495.61385	1523.28358
20220523-3-SQUID	1	0	449.78699	1742.83582	489.64533	1793.56716
20220523-3-SQUID	2	0	776.95908	1912.16418	817.71668	2028.76119
20220523-3-SQUID	3	0	2401.59496	790.59701	2495.41448	836.94030
20220523-3-SQUID	4	0	2308.91920	893.35821	2468.55194	1037.76119
20220523-3-SQUID	5	0	545.35572	1737.49254	579.19412	1817.37313
20220523-3-SQUID	6	0	327.09759	1638.76119	354.58552	1673.07463
20220523-3-SQUID	7	0	1997.28646	778.74627	2115.62959	914.52239
20220523-3-SQUID	8	0	2640.06086	1953.13433	2736.88458	2112.31343
20220523-3-SQUID	9	0	2315.17419	1804.44776	2419.66946	1835.10448
20220523-4-SQUID	0	0	3396.76810	1587.76119	3449.15005	2010.89552
20220523-4-SQUID	1	0	2451.38510	881.82090	2598.95068	1059.85075
20220523-4-SQUID	2	0	1266.67891	806.73134	1424.46800	736.32836
20220523-4-SQUID	3	0	1313.91920	921.17910	1404.40504	1021.55224
20220523-4-SQUID	4	0	3424.36516	1863.16418	3500.92865	1930.70149
20220523-4-SQUID	5	0	3323.11018	1864.01493	3404.65897	2003.50746
20220523-4-SQUID	5	1	3357.35992	1773.34328	3436.22246	1914.17910
20220523-4-SQUID	6	0	2460.81112	1727.00000	2562.12907	1922.98507
20220523-4-SQUID	7	0	2330.52781	1804.23881	2454.00735	2126.49254
20220523-4-SQUID	8	0	3343.16894	1758.10448	3391.52151	1848.61194
20220523-4-SQUID	9	0	2325.77230	662.80597	2409.13536	785.79104
20220523-4-SQUID	10	0	3365.94229	893.29851	3444.72298	905.44776
20220523-4-SQUID	11	0	2994.07135	648.49254	3016.69570	573.92537
20220523-4-SQUID	12	0	3539.13956	1771.47761	3738.59391	1914.29851
20220523-4-SQUID	13	0	838.97796	732.55224	1012.70829	668.52239
20220523-4-SQUID	14	0	843.67891	696.95522	1029.49738	617.47761
20220523-4-SQUID	15	0	1074.16894	1779.62687	1097.55824	1842.65672
20220523-4-SQUID	16	0	1494.98321	1763.41791	1515.73872	1754.98507
20220523-4-SQUID	17	0	2327.13956	735.29851	2430.47849	897.88060
20220523-4-SQUID	18	0	3051.64533	1779.02985	3114.71144	1801.34328
20220523-4-SQUID	19	0	2432.55089	1320.29851	2496.25918	1557.32836
20220523-4-SQUID	20	0	1378.77125	1733.77612	1396.25708	1691.41791
20220523-4-SQUID	21	0	1084.38930	1967.00000	1120.94858	2119.86567
20220523-4-SQUID	21	1	1021.26233	1808.49254	1048.41973	1952.62687
20220523-4-SQUID	22	0	2962.03778	884.47761	3063.35467	896.41791
20220523-4-SQUID	23	0	2685.05561	759.50746	2796.36516	926.58209
20220523-4-SQUID	24	0	1719.08080	1702.37313	1734.11438	1829.95522
20220523-4-SQUID	25	0	1109.55719	1535.79104	1124.97796	1654.95522
20220523-4-SQUID	26	0	595.74711	1740.79104	630.58447	1836.13433
20220523-4-SQUID	27	0	493.03148	1583.97015	510.13956	1606.46269
20220523-4-SQUID	28	0	459.47744	523.08955	705.47744	316.79104
20220523-4-SQUID	29	0	1103.02204	613.04478	1318.56663	469.56716
20220523-4-SQUID	30	0	1542.22770	670.86567	1742.17943	706.01493
20220523-4-SQUID	31	0	1301.30745	1689.11940	1319.90976	1645.10448
20220523-4-SQUID	32	0	876.55719	1702.80597	895.65058	1674.86567
20220523-4-SQUID	33	0	1129.85624	1625.37313	1154.96432	1560.98507
20220523-4-SQUID	34	0	2364.54669	1775.50746	2451.23295	1752.67164
20220523-4-SQUID	35	0	3592.86464	1896.38806	3664.72193	2012.91045
20220523-4-SQUID	36	0	3690.24134	1855.74627	3768.14271	1854.40299
20220523-4-SQUID	37	0	2106.07660	1891.14925	2220.27177	1881.88060
20220523-4-SQUID	38	0	2908.65897	1818.49254	2989.25289	1760.17910
20220523-4-SQUID	39	0	1640.00735	1503.64179	1666.90451	1427.52239
20220523-4-SQUID	40	0	2822.66946	737.20896	2879.13956	664.08955
20220523-4-SQUID	41	0	687.05666	1747.32836	718.29696	1778.04478
20220523-4-SQUID	42	0	2335.92865	1974.17910	2457.36516	2137.16418
20220523-4-SQUID	43	0	3547.72277	720.00000	3595.24752	807.92079
20220523-4-SQUID	44	0	3207.92079	924.35644	3326.73267	1045.54455
20220523-4-SQUID	45	0	3103.36634	924.35644	3219.80198	1028.91089
20220523-4-SQUID	46	0	2436.10891	639.33663	2498.96040	695.30693
20220523-4-SQUID	47	0	3005.52475	979.21782	3118.92079	957.84158
20220523-5-SQUID	0	0	401.58416	1176.23762	425.34653	1962.77228
20220523-5-SQUID	1	0	3534.20792	1887.20792	3612.27723	2049.10891
20220524-SQUID-1	0	0	1079.87408	398.95522	963.02204	419.10448
20220524-SQUID-1	1	0	840.32109	1040.73134	730.70829	1047.61194
20220524-SQUID-1	2	0	247.13536	704.94030	119.53830	834.04478
20220524-SQUID-1	3	0	3197.14376	1911.49254	3118.95383	1857.49254
20220524-SQUID-1	4	0	3197.14376	2062.61194	3120.29696	1932.04478
20220525-SQUID-1	0	0	596.34837	1894.02985	664.84785	2095.52239
20220525-SQUID-1	1	0	2979.79224	887.89552	3072.64113	861.32836
20220525-SQUID-1	2	0	3048.29171	889.23881	3174.71878	851.92537
20220525-SQUID-1	3	0	508.85519	873.32836	679.49213	811.16418
20220525-SQUID-1	4	0	238.36097	1045.43284	433.93389	970.35821
20220525-2-SQUID	0	0	398.90871	1233.13433	431.14376	2075.37313
20220525-2-SQUID	1	0	280.04197	1005.83582	471.44911	953.47761
20220525-2-SQUID	1	1	413.37461	412.83582	641.30010	422.00000
20220525-2-SQUID	2	0	1293.71773	1591.23881	1300.78174	1552.00000
20220525-2-SQUID	3	0	3364.01259	348.53731	3324.59601	383.65672
20220525-2-SQUID	4	0	3198.14061	1239.79104	3258.28751	1694.37313
20220525-2-SQUID	5	0	284.74292	1790.95522	335.32634	1903.16418
20220525-2-SQUID	6	0	239.74816	1839.98507	299.73347	1968.98507
20220525-2-SQUID	7	0	1712.42392	1751.50746	1736.21826	1697.80597
20220525-2-SQUID	8	0	1302.85519	602.97015	1463.94334	705.85075
20220525-2-SQUID	9	0	1029.35047	949.23881	1122.02833	1035.35821
20220525-2-SQUID	10	0	692.60546	865.94030	847.47429	787.47761
20220525-2-SQUID	11	0	740.51731	711.77612	928.37985	545.53731
20220525-2-SQUID	12	0	3307.78174	797.62687	3374.67366	775.77612
20220525-2-SQUID	13	0	1043.91920	1940.16418	1079.88982	2151.94030
20220525-2-SQUID	13	1	955.27282	1873.67164	991.91501	2071.34328
20220525-2-SQUID	14	0	537.41448	865.70149	683.72298	763.95522
20220525-2-SQUID	15	0	631.43337	932.19403	783.11438	844.55224
20220525-2-SQUID	16	0	1186.69780	1886.20896	1211.86988	2064.62687
20220525-2-SQUID	17	0	704.92445	1737.34328	738.38510	1831.68657
20220525-2-SQUID	18	0	1249.90099	1629.89109	1253.00000	1659.90099
20220525-2-SQUID	19	0	344.36634	1491.52475	379.75248	1836.49505
20220525-2-SQUID	20	0	608.56436	1684.52475	641.32673	1897.79208
20220525-2-SQUID	21	0	220.59406	1765.69307	277.62376	1978.29703
20220525-2-SQUID	22	0	2641.89109	1841.18812	2731.53465	1905.40594
20220525-2-SQUID	23	0	2786.44554	1792.87129	2871.73267	1842.03960
20220525-2-SQUID	24	0	2766.24752	1847.12871	2855.49505	1903.42574
20220525-2-SQUID	25	0	2905.56436	1835.25743	2988.79208	1893.86139
20220525-2-SQUID	26	0	3042.99010	1850.30693	3133.34653	1910.89109
20220525-2-SQUID	27	0	3543.61386	1794.35644	3619.40594	1768.80198
20220525-2-SQUID	28	0	903.72277	1724.83168	941.53465	1839.32673
20220525-2-SQUID	29	0	748.22772	1815.68317	793.31683	2002.16832
20220525-2-SQUID	30	0	952.21782	1856.23762	979.64356	2064.15842
20220525-2-SQUID	31	0	3181.05771	1870.40299	3264.01259	1980.67164
20220525-2-SQUID	32	0	879.50495	929.87129	990.46535	940.50495
20220525-2-SQUID	33	0	46.73267	767.45545	207.92079	965.62376
20220525-2-SQUID	34	0	501.38614	121.18812	578.74257	897.59406
20220525-2-SQUID	35	0	37.22772	627.60396	320.79208	471.79208
20220525-2-SQUID	36	0	575.02970	1828.10891	624.78218	2042.77228
20220525-2-SQUID	37	0	577.80198	1888.70297	638.24752	2108.51485
20220525-2-SQUID	38	0	320.39604	1751.83168	371.68317	1892.35644
20220525-2-SQUID	39	0	163.56436	1741.44554	220.19802	1925.00990
20220525-3-NAKED	0	0	3034.12382	1104.17910	3078.44701	2018.95522
20220525-3-NAKED	1	0	400.25184	1844.91045	467.83001	2108.28358
20220525-3-NAKED	2	0	110.13641	1039.55224	64.47009	725.95522
20220525-3-NAKED	3	0	559.48269	692.29851	719.37461	858.79104
20220525-3-NAKED	4	0	2507.91501	1914.28358	2615.27177	1956.49254
20220525-3-NAKED	5	0	1350.80063	763.71642	1278.35572	1043.23881
20220525-3-NAKED	6	0	2928.28122	1632.22388	3000.98741	1651.22388
20220525-3-NAKED	7	0	2603.56663	1757.13433	2678.34103	1783.59701
20220525-3-NAKED	8	0	3441.88458	909.62687	3522.30115	887.68657
20220525-3-SQUID	0	0	3030.09444	1104.17910	3070.38825	2027.01493
20220525-3-SQUID	1	0	656.36411	1804.68657	698.99790	1944.13433
20220525-3-SQUID	1	1	936.87513	1425.94030	940.46800	1550.32836
20220525-3-SQUID	2	0	1039.15950	1857.14925	1070.49318	1995.44776
20220525-3-SQUID	2	1	1075.42392	1747.00000	1100.71354	1891.34328
20220525-3-SQUID	3	0	677.85939	1593.71642	685.77125	1616.79104
20220525-3-SQUID	4	0	736.95698	1578.94030	750.91291	1587.91045
20220525-3-SQUID	5	0	1246.20776	1564.55224	1255.49318	1471.98507
20220525-3-SQUID	6	0	2720.70829	1800.97015	2805.03673	1768.29851
20220525-3-SQUID	7	0	676.97796	1053.70149	793.40084	1059.05970
20220525-3-SQUID	8	0	993.23295	903.32836	1117.76180	864.10448
20220525-3-SQUID	9	0	2169.23400	847.55224	2318.73242	1024.49254
20220525-3-SQUID	10	0	2676.20881	951.43284	2804.91920	978.62687
20220525-3-SQUID	11	0	1436.09129	797.88060	1593.78489	767.68657
20220525-3-SQUID	12	0	1301.10703	766.98507	1461.48688	691.79104
20220525-3-SQUID	13	0	1421.81112	843.22388	1558.80797	820.13433
20220525-3-SQUID	14	0	808.64008	1945.16418	857.87093	2089.47761
20220525-3-SQUID	14	1	741.94858	1576.22388	763.78699	1785.17910
20220525-3-SQUID	15	0	1904.89927	1796.76119	1905.89402	1853.47761
20220525-3-SQUID	16	0	3301.50262	983.02985	3408.18468	978.71642
20220525-3-SQUID	17	0	522.61070	697.70149	730.44386	475.76119
20220525-3-SQUID	18	0	613.94334	718.52239	814.38930	511.35821
20220525-3-SQUID	19	0	3159.77228	1781.52475	3235.55446	1815.98020
20220525-3-SQUID	20	0	598.91089	1887.27723	658.13861	2144.15842
20220525-4-NAKED	0	0	2046.92550	1519.25373	2151.68940	1922.23881
20220525-4-NAKED	1	0	685.18783	1787.76119	725.10073	1931.08955
20220525-4-NAKED	2	0	2434.97272	1789.28358	2539.65058	1889.17910
20220525-4-NAKED	3	0	516.70829	721.52239	737.65373	436.16418
20220525-4-NAKED	4	0	3310.32004	1772.76119	3386.96852	1749.61194
20220525-4-NAKED	5	0	3574.68311	1809.19403	3658.67786	1800.38806
20220525-4-NAKED	6	0	3610.32529	790.98507	3647.26128	631.05970
20220525-4-NAKED	7	0	2818.66946	932.77612	2943.43757	996.05970
20220525-4-NAKED	7	1	2833.88562	797.37313	2918.58972	846.28358
20220525-4-NAKED	8	0	3432.51731	768.23881	3473.86044	636.67164
20220525-4-NAKED	9	0	3479.55614	931.80597	3583.46275	1027.31343
20220525-4-NAKED	10	0	3711.05981	1603.37313	3804.40714	1556.89552
20220525-4-NAKED	11	0	942.95383	1734.10448	968.52781	1948.68657
20220525-4-NAKED	12	0	279.00839	1822.34328	342.24764	2027.01493
20220525-4-NAKED	13	0	1316.48793	1803.19403	1334.79643	1828.20896
20220525-4-NAKED	14	0	2440.51731	1916.68657	2563.88562	2070.89552
20220525-4-NAKED	15	0	3004.72298	1972.61194	3093.86988	2076.71642
20220525-4-NAKED	16	0	1371.32739	637.34328	1496.32109	947.88060
20220525-4-NAKED	17	0	2580.99790	1983.91045	2688.32529	2025.67164
20220525-4-NAKED	17	1	2562.86569	1873.76119	2660.11962	1906.11940
20220525-4-NAKED	18	0	531.68835	835.43284	706.79119	765.62687
20220525-4-NAKED	18	1	576.01154	755.50746	750.44281	695.10448
20220525-4-NAKED	19	0	1326.62015	646.50746	1397.69360	1050.71642
20220525-4-NAKED	20	0	793.37041	559.97015	999.30115	376.80597
20220525-4-NAKED	21	0	579.45855	1722.04478	621.47744	1952.46269
20220525-4-NAKED	22	0	198.11123	1685.71642	251.12067	1948.71642
20220525-4-NAKED	23	0	45.66632	1523.49254	102.74921	1957.83582
20220525-4-NAKED	24	0	767.93389	1848.29851	817.57608	2144.55224
20220525-4-NAKED	25	0	979.94963	1855.74627	1016.50262	2100.89552
20220525-4-NAKED	26	0	2344.19517	1810.80597	2460.20357	1959.17910
20220525-4-NAKED	27	0	3483.52046	1870.83582	3539.03043	1926.26866
20220525-4-NAKED	28	0	2839.13956	1969.25373	2926.12382	2041.34328
20220525-4-NAKED	29	0	2669.03253	1835.44776	2770.98741	1835.77612
20220525-4-NAKED	30	0	2781.85519	1861.64179	2858.96222	1851.89552
20220525-4-NAKED	31	0	2933.68835	1756.76119	3007.43966	1689.65672
20220525-4-NAKED	32	0	3212.53305	417.95522	3213.02728	523.76119
20220525-4-NAKED	33	0	3116.20776	672.64179	3156.82162	629.80597
20220525-4-NAKED	34	0	2765.73242	815.91045	2890.03148	862.80597
20220525-4-NAKED	35	0	2896.08080	736.61194	2947.32319	689.01493
20220525-4-NAKED	36	0	3011.46800	856.47761	3096.93389	860.16418
20220525-4-NAKED	37	0	2960.42917	870.58209	3044.55194	829.94030
20220525-4-NAKED	38	0	3086.71668	971.00000	3205.02623	1036.02985
20220525-4-NAKED	39	0	3482.79119	840.94030	3518.99265	563.76119
20220525-4-NAKED	40	0	1422.16055	713.14925	1605.85205	680.35821
20220525-4-NAKED	41	0	3644.28961	1651.22388	3726.51522	1890.35821
20220525-4-NAKED	42	0	647.84050	738.56716	822.12382	655.11940
20220525-4-NAKED	43	0	3332.15845	1750.10448	3402.14061	1800.58209
20220525-4-NAKED	44	0	794.53620	901.80597	928.78699	848.50746
20220525-4-NAKED	44	1	822.74187	826.58209	968.40923	792.76119
20220525-4-NAKED	45	0	1567.88877	584.56716	1746.43966	650.50746
20220525-4-NAKED	46	0	1416.29276	818.65672	1539.21721	873.29851
20220525-4-NAKED	47	0	1040.73872	732.02985	1190.69885	724.35821
20220525-4-NAKED	48	0	1628.67891	887.53731	1743.66842	1017.04478
20220525-4-NAKED	49	0	1725.36097	844.47761	1843.73137	972.71642
20220525-4-NAKED	50	0	2478.83106	738.34328	2535.36097	724.40299
20220525-4-NAKED	51	0	3419.08604	1731.17910	3487.37985	1702.91045
20220525-4-NAKED	52	0	1077.90556	623.88060	1274.90976	465.29851
20220525-4-NAKED	53	0	1993.92970	883.98507	2181.15005	1074.56716
20220525-4-NAKED	54	0	2882.67996	936.52239	2985.98321	849.38806
20220525-4-NAKED	55	0	2014.10493	305.23881	2112.50157	952.95522
20220525-4-NAKED	56	0	319.27282	631.91045	518.72298	735.44776
20220525-4-NAKED	57	0	1053.73347	676.52239	1190.32634	828.38806
20220525-4-NAKED	58	0	1373.95383	660.61194	1496.56139	864.41791
20220525-4-NAKED	59	0	1261.71354	574.65672	1423.90871	703.59701
20220525-4-NAKED	60	0	553.17838	603.52239	746.35992	478.32836
20220525-4-NAKED	61	0	721.68311	893.11940	842.53620	903.13433
20220525-4-NAKED	62	0	872.81637	694.31343	1035.94858	614.71642
20220525-4-NAKED	63	0	2568.70409	1697.10448	2675.04197	2027.01493
20220525-4-NAKED	64	0	3050.51207	1669.59701	3128.93389	1971.94030
20220525-4-NAKED	65	0	3158.25289	1945.74627	3239.07030	2069.32836
20220525-4-NAKED	66	0	2322.26758	1780.92537	2437.13012	1927.52239
20220525-4-NAKED	67	0	2497.54565	1840.02985	2585.54565	1904.01493
20220525-4-NAKED	68	0	2216.16055	1883.01493	2343.78279	1957.74627
20220525-4-NAKED	69	0	2998.97272	846.46269	3084.35152	872.25373
20220525-4-NAKED	70	0	2851.22875	889.44776	2963.47009	914.56716
20220525-4-NAKED	71	0	3011.87933	700.79104	3070.71354	795.02985
20220525-4-NAKED	72	0	3122.21931	950.31343	3230.22875	998.61194
20220525-4-NAKED	73	0	2456.60546	810.37313	2584.23295	982.38806
20220525-4-NAKED	74	0	2568.08499	809.02985	2674.22246	885.00000
20220525-4-NAKED	75	0	94.69045	1864.17910	163.18993	2112.31343
20220525-4-NAKED	76	0	196.09654	1830.61194	276.55194	1994.65672
20220525-4-NAKED	77	0	502.28751	1908.88060	557.88143	2125.74627
20220525-4-NAKED	78	0	1029.02623	1788.17910	1053.26233	1935.37313
20220525-4-NAKED	79	0	1846.79643	1708.97015	1856.39979	1817.86567
20220525-4-NAKED	80	0	1340.75761	1731.38806	1357.86569	1799.97015
20220525-4-NAKED	81	0	633.56663	1666.50746	666.32004	1741.74627
20220525-4-NAKED	82	0	3758.74082	1813.05970	3811.79433	1782.38806
20220525-4-NAKED	83	0	3603.60965	1865.97015	3692.92760	1962.38806
20220525-4-NAKED	84	0	1612.76600	709.43284	1734.79224	956.40299
20220525-4-NAKED	85	0	1104.59496	1859.08955	1133.67366	1931.89552
20220525-4-NAKED	85	1	1099.22246	1803.34328	1124.94334	1876.82090
20220525-4-NAKED	86	0	948.61595	944.95522	1054.22665	929.32836
20220525-4-NAKED	87	0	664.95383	1873.17910	715.81742	2035.74627
20220525-4-NAKED	88	0	262.58132	2027.01493	59.76915	2137.83582
20220525-4-NAKED	89	0	2742.78699	734.40299	2788.48478	714.43284
20220525-4-NAKED	90	0	2237.24134	1989.16418	2366.91501	2054.22388
20220525-4-NAKED	91	0	1672.19307	1716.71642	1701.41448	1677.22388
20220525-4-NAKED	92	0	221.61595	52.38806	582.25813	883.55224
20220525-4-NAKED	93	0	245.12067	1639.47761	307.21406	2065.97015
20220525-4-NAKED	94	0	2527.93914	1872.91045	2627.21301	2002.83582
20220525-4-NAKED	95	0	2148.06611	1847.56716	2283.13956	2091.49254
20220525-4-NAKED	96	0	3328.24764	1837.58209	3407.98741	2015.14925
20220525-4-NAKED	97	0	2795.63484	1803.85075	2544.14481	1817.43284
20220525-4-NAKED	98	0	3582.11962	1854.61194	3655.32004	1946.11940
20220525-4-NAKED	99	0	2820.04197	783.13433	2930.15005	966.17910
20220525-4-NAKED	100	0	1947.79748	1815.04478	2096.79328	2067.98507
20220525-5-NAKED	0	0	370.70304	1217.01493	410.99685	2002.83582
20220525-5-NAKED	1	0	184.67996	1850.23881	260.56663	2050.52239
20220525-5-NAKED	1	1	233.70409	1700.46269	291.45855	1921.56716
20220525-5-NAKED	2	0	196.37671	1060.08955	409.96327	958.17910
20220525-5-NAKED	2	1	221.22455	968.07463	437.49738	869.52239
20220525-5-NAKED	3	0	2414.96852	1943.91045	2517.81112	1993.56716
20220525-5-NAKED	3	1	2331.22770	1502.17910	2410.94334	1618.20896
20220525-5-NAKED	4	0	2365.24659	1144.47761	2444.57608	1718.04478
20220525-5-NAKED	5	0	3109.37461	1610.62687	3174.78279	1946.02985
20220525-5-NAKED	6	0	3007.46800	1701.59701	3089.95908	2014.92537
20220525-5-NAKED	7	0	104.76390	1523.00000	152.44491	1792.64179
20220525-5-NAKED	8	0	205.49843	1306.23881	190.05247	1471.29851
20220525-5-NAKED	9	0	996.14900	1791.62687	1033.87513	2134.47761
20220525-5-NAKED	10	0	1345.83106	1529.68657	1366.70934	1524.83582
20220525-5-NAKED	11	0	907.91396	617.77612	1084.83106	575.35821
20220525-5-NAKED	12	0	1214.35047	774.34328	1340.19832	739.10448
20220525-5-NAKED	13	0	496.56663	762.10448	693.53620	640.49254
20220525-5-NAKED	14	0	196.76810	623.79104	431.35992	533.22388
20220525-5-NAKED	15	0	2669.58552	1702.71642	2725.40923	1682.97015
20220525-5-NAKED	16	0	3083.79643	883.80597	3168.29591	849.46269
20220525-5-NAKED	17	0	3230.19727	998.65672	3318.05456	919.31343
20220525-5-NAKED	18	0	2747.16369	755.23881	2843.45960	905.11940
20220525-5-NAKED	19	0	2850.58447	802.92537	2944.86569	946.76119
20220525-5-NAKED	20	0	2905.27177	1703.32836	2974.88458	1709.83582
20220525-5-NAKED	21	0	3470.64008	988.79104	3563.98741	972.98507
20220525-5-NAKED	22	0	446.25289	1869.97015	508.79748	2052.53731
20220525-5-NAKED	22	1	419.21301	1501.01493	444.18363	1710.52239
20220525-5-NAKED	23	0	2957.33578	1029.46269	3077.86569	1019.35821
20220525-5-NAKED	23	1	2964.05142	924.01493	3071.15005	926.67164
20220525-5-NAKED	24	0	96.70514	1514.59701	142.37146	1849.43284
20220525-5-NAKED	25	0	233.48478	1645.43284	282.39035	1868.41791
20220525-5-NAKED	26	0	518.52151	1786.01493	570.14481	2012.43284
20220525-5-NAKED	27	0	390.92445	1873.32836	464.03778	2112.50746
20220525-5-NAKED	28	0	653.50577	1771.23881	691.02623	1903.62687
20220525-5-NAKED	29	0	1952.34627	1884.35821	2085.52676	2029.31343
20220525-5-NAKED	30	0	943.62434	1758.31343	967.04092	1826.65672
20220525-5-NAKED	31	0	2287.05037	442.37313	2365.36516	889.38806
20220525-5-NAKED	32	0	3357.82581	861.88060	3478.02728	950.08955
20220525-5-NAKED	33	0	3276.01154	993.62687	3386.87513	950.17910
20220525-5-NAKED	34	0	2619.97272	1719.17910	2710.08604	1793.40299
20220525-5-NAKED	35	0	2442.67996	1750.74627	2534.13641	1834.37313
20220525-5-NAKED	36	0	2371.49423	1801.79104	2508.61700	1916.98507
20220525-5-NAKED	37	0	3176.70304	1719.97015	3249.12067	1722.53731
20220525-5-NAKED	38	0	1481.48898	1980.13433	1505.29276	2094.85075
20220525-5-NAKED	38	1	1513.95908	1319.61194	1513.19832	1439.23881
20220525-5-NAKED	39	0	155.80273	1835.52239	237.73347	2055.53731
20220525-5-NAKED	39	1	136.99895	1725.37313	198.11123	1927.92537
20220525-5-NAKED	40	0	1902.04197	1571.74627	1910.04197	1641.56716
20220525-5-NAKED	41	0	1074.63484	1507.67164	1076.53725	1569.59701
20220525-5-NAKED	42	0	596.71249	1777.70149	639.48793	1957.83582
20220525-5-NAKED	43	0	369.72403	1631.95522	422.57293	1869.85075
20220525-5-NAKED	44	0	661.85414	1678.29851	692.54145	1854.40299
20220525-5-NAKED	45	0	278.69885	1506.17910	309.81322	1687.05970
20220525-5-NAKED	46	0	55.06821	1641.89552	122.89612	1854.28358
20220525-5-NAKED	47	0	198.11123	1610.32836	243.77754	1821.37313
20220525-5-NAKED	48	0	628.12907	1553.62687	656.98006	1670.31343
20220525-5-NAKED	49	0	733.56453	1615.41791	761.74397	1704.56716
20220525-5-NAKED	50	0	1163.42812	1752.70149	1179.58132	1887.10448
20220525-5-NAKED	51	0	1112.38930	1703.67164	1135.25813	1788.37313
20220525-5-NAKED	52	0	998.89507	1758.07463	1028.47954	1855.53731
20220525-5-NAKED	53	0	896.78699	1753.58209	926.10388	1843.50746
