"sample","longitude","latitude","length","number","scientific","community_thermal_index","location","depth","successful_count","successful_length","status","zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,184.39689,1,"Coris auricularis",20.79165,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,243.30956,1,"Coris auricularis",20.79165,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,364.83516,1,"Notolabrus parilus",20.24906,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,178.22981,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,141.38169,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,170.78985,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,121.19037,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,102.42415,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,155.98541,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,508.35272,1,"Acanthaluteres brownii",17.82197,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,269.61227,1,"Meuschenia flavolineata",17.91472,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,271.81102,1,"Meuschenia galii",19.02068,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,233.47352,1,"Meuschenia galii",19.02068,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,215.90511,1,"Meuschenia hippocrepis",17.13868,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,647.47376,1,"Orectolobus halei",21.01587,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,133.48939,1,"Pempheris klunzingeri",19.76575,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,153.71037,1,"Pempheris klunzingeri",19.76575,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,160.84809,1,"Pempheris klunzingeri",19.76575,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,147.64584,1,"Pempheris klunzingeri",19.76575,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,197.41309,1,"Parma victoriae",16.56649,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,145.80413,1,"Epinephelides armatus",20.76187,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,239.63856,1,"Chrysophrys auratus",19.75909,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26462/?format=feather",115.1907,-33.5938,228.04877,1,"Chrysophrys auratus",19.75909,"Geographe Bay",17.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,425.35588,1,"Seriola hippos",20.70145,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,116.73909,1,"Chelmonops curiosus",19.38668,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,83.85016,1,"Chelmonops curiosus",19.38668,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,75.78068,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,111.34752,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,172.73203,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,114.77079,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,210.42107,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,125.27115,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,115.59509,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,116.2518,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,230.85167,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,198.45408,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,288.71971,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,120.68985,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,177.73577,1,"Coris auricularis",20.79165,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,320.80513,1,"Notolabrus parilus",20.24906,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,316.37512,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,168.47127,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,242.13003,1,"Meuschenia flavolineata",17.91472,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,242.43894,1,"Parupeneus chrysopleuron",21.03178,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,213.65364,1,"Parupeneus chrysopleuron",21.03178,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,166.4549,1,"Parupeneus chrysopleuron",21.03178,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,208.01139,1,"Parupeneus chrysopleuron",21.03178,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,181.86926,1,"Parma victoriae",16.56649,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,156.97522,1,"Hypoplectrodes nigroruber",18.79948,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26463/?format=feather",115.1884,-33.594,268.54697,1,"Chrysophrys auratus",19.75909,"Geographe Bay",16.2,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,285.9205,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,136.28702,1,"Chelmonops curiosus",19.38668,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,117.44,1,"Chelmonops curiosus",19.38668,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,1368.3702,1,"Bathytoshia brevicaudata",17.89293,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,94.92501,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,43.62413,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,53.03847,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,292.34424,1,"Bodianus frenchii",20.68325,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,146.88766,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,89.32717,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,105.68417,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,108.95257,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,112.62875,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,134.83764,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,92.00071,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,110.729,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,112.152,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,156.96835,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,91.26002,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,121.54774,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,277.85861,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,129.60013,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,113.50614,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,274.8584,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,76.91169,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,75.19128,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,252.37826,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,131.55239,1,"Coris auricularis",20.79165,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,80.67962,1,"Eupetrichthys angustipes",19.25374,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,245.52139,1,"Notolabrus parilus",20.24906,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,193.4043,1,"Notolabrus parilus",20.24906,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,282.86601,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,80.23551,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,90.08873,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,111.81427,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,104.61639,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,150.62803,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,311.44925,1,"Acanthaluteres brownii",17.82197,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,203.62293,1,"Meuschenia flavolineata",17.91472,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,281.0294,1,"Meuschenia flavolineata",17.91472,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,274.69955,1,"Meuschenia galii",19.02068,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,266.41526,1,"Meuschenia galii",19.02068,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,132.8073,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,176.3401,1,"Parma victoriae",16.56649,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,484.50304,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,352.42986,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,441.1817,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,308.84795,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,405.47102,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,379.42358,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,589.4282,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,431.03984,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,414.50576,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,441.26465,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,383.77726,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,401.49239,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,381.10114,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,404.47523,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,449.54117,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,395.13818,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,446.22499,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,338.44475,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,365.88175,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,368.79209,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,419.23656,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,387.99864,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,354.73621,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,420.32716,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,392.62784,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,416.30472,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,370.33977,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,437.59565,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,409.31855,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,428.16497,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,399.17511,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,429.78736,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26464/?format=feather",115.1865,-33.5941,235.10389,1,"Chrysophrys auratus",19.75909,"Geographe Bay",16.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26466/?format=feather",115.1819,-33.5945,111.67035,1,"Parequula melbournensis",17.16455,"Geographe Bay",17.6,TRUE,TRUE,"Fished","General Use Zone"
