"campaignid","sample","family","genus","species","code","count"
"2019-08_Ningaloo_stereo-BRUVs","3.05","Serranidae","Epinephelus","rivulatus","37311022",1
"2019-08_Ningaloo_stereo-BRUVs","3.05","Sphyraenidae","Sphyraena","qenie","37382009",3
"2019-08_Ningaloo_stereo-BRUVs","3.06","Carangidae","Decapterus","spp",NA,36
"2019-08_Ningaloo_stereo-BRUVs","3.06","Labridae","Bodianus","solatus","37384201",1
"2019-08_Ningaloo_stereo-BRUVs","3.06","Labridae","Coris","caudimacula","37384092",1
"2019-08_Ningaloo_stereo-BRUVs","3.06","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","3.06","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","3.06","Lutjanidae","Pristipomoides","multidens","37346002",2
"2019-08_Ningaloo_stereo-BRUVs","30.02","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Carangidae","Caranx","ignobilis","37337027",1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Carangidae","Gnathanodon","speciosus","37337012",1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Haemulidae","Diagramma","pictum labiosum","37350003",3
"2019-08_Ningaloo_stereo-BRUVs","30.02","Lethrinidae","Gymnocranius","grandoculis","37351005",5
"2019-08_Ningaloo_stereo-BRUVs","30.02","Lutjanidae","Pristipomoides","multidens","37346002",2
"2019-08_Ningaloo_stereo-BRUVs","30.02","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Scombridae","Scomberomorus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","30.02","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","30.03","Balistidae","Sufflamen","fraenatum","37465014",2
"2019-08_Ningaloo_stereo-BRUVs","30.03","Carangidae","Carangoides","caeruleopinnatus","37337021",2
"2019-08_Ningaloo_stereo-BRUVs","30.03","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","30.03","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","30.03","Carangidae","Decapterus","spp",NA,19
"2019-08_Ningaloo_stereo-BRUVs","30.03","Carangidae","Seriolina","nigrofasciata","37337014",1
"2019-08_Ningaloo_stereo-BRUVs","30.03","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","30.03","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","30.03","Lethrinidae","Lethrinus","ravus","37351031",1
"2019-08_Ningaloo_stereo-BRUVs","30.03","Monacanthidae","Aluterus","monoceros","37465022",2
"2019-08_Ningaloo_stereo-BRUVs","30.03","Mullidae","Parupeneus","heptacanthus","37355004",3
"2019-08_Ningaloo_stereo-BRUVs","30.03","Nemipteridae","Nemipterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Carangidae","Carangoides","fulvoguttatus","37337037",2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Carangidae","Caranx","ignobilis","37337027",2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Carangidae","Gnathanodon","speciosus","37337012",2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Carangidae","Seriola","dumerili","37337025",2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Labridae","Bodianus","solatus","37384201",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Labridae","Suezichthys","cyanolaemus","37384161",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Lethrinidae","Lethrinus","olivaceus","37351004",2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Lethrinidae","Lethrinus","punctulatus","37351001",2
"2019-08_Ningaloo_stereo-BRUVs","30.04","Malacanthidae","Malacanthus","brevirostris","37331009",1
"2019-08_Ningaloo_stereo-BRUVs","30.04","Pinguipedidae","Parapercis","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","30.05","Balistidae","Sufflamen","fraenatum","37465014",2
"2019-08_Ningaloo_stereo-BRUVs","30.05","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","30.05","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","30.05","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","30.05","Carangidae","Decapterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","30.05","Carangidae","Gnathanodon","speciosus","37337012",4
"2019-08_Ningaloo_stereo-BRUVs","30.05","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",4
"2019-08_Ningaloo_stereo-BRUVs","30.05","Lethrinidae","Gymnocranius","griseus","37351003",2
"2019-08_Ningaloo_stereo-BRUVs","30.05","Lethrinidae","Lethrinus","ravus","37351031",4
"2019-08_Ningaloo_stereo-BRUVs","30.05","Lutjanidae","Symphorus","nematophorus","37346017",1
"2019-08_Ningaloo_stereo-BRUVs","30.05","Nemipteridae","Pentapodus","nagasakiensis","37347012",12
"2019-08_Ningaloo_stereo-BRUVs","30.05","Pinguipedidae","Parapercis","nebulosa","37390005",5
"2019-08_Ningaloo_stereo-BRUVs","30.05","Scombridae","Scomberomorus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Carangidae","Carangoides","caeruleopinnatus","37337021",2
"2019-08_Ningaloo_stereo-BRUVs","30.06","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",3
"2019-08_Ningaloo_stereo-BRUVs","30.06","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Labridae","Suezichthys","cyanolaemus","37384161",2
"2019-08_Ningaloo_stereo-BRUVs","30.06","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Lethrinidae","Gymnocranius","griseus","37351003",2
"2019-08_Ningaloo_stereo-BRUVs","30.06","Lethrinidae","Lethrinus","ravus","37351031",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Lutjanidae","Symphorus","nematophorus","37346017",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Mullidae","Parupeneus","cyclostomus","37355025",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Nemipteridae","Pentapodus","nagasakiensis","37347012",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Pinguipedidae","Parapercis","clathrata","37390013",1
"2019-08_Ningaloo_stereo-BRUVs","30.06","Scombridae","Scomberomorus","commerson","37441007",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Caesionidae","Pterocaesio","chrysozona","37346009",42
"2019-08_Ningaloo_stereo-BRUVs","31.01","Carcharhinidae","Loxodon","macrorhinus","37018005",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Chaetodontidae","Chaetodon","assarius","37365012",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Chaetodontidae","Heniochus","acuminatus","37365011",36
"2019-08_Ningaloo_stereo-BRUVs","31.01","Glaucosomatidae","Glaucosoma","buergeri","37320001",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Haemulidae","Diagramma","pictum labiosum","37350003",13
"2019-08_Ningaloo_stereo-BRUVs","31.01","Haemulidae","Plectorhinchus","gibbosus","37350012",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Labridae","Bodianus","solatus","37384201",7
"2019-08_Ningaloo_stereo-BRUVs","31.01","Lethrinidae","Lethrinus","miniatus","37351009",3
"2019-08_Ningaloo_stereo-BRUVs","31.01","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Lethrinidae","Lethrinus","punctulatus","37351001",13
"2019-08_Ningaloo_stereo-BRUVs","31.01","Lethrinidae","Lethrinus","ravus","37351031",3
"2019-08_Ningaloo_stereo-BRUVs","31.01","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Lutjanidae","Pristipomoides","typus","37346019",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Mullidae","Parupeneus","heptacanthus","37355004",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Mullidae","Parupeneus","spilurus","37355015",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Muraenidae","Gymnothorax","thyrsoideus","37060010",2
"2019-08_Ningaloo_stereo-BRUVs","31.01","Pomacanthidae","Apolemichthys","trimaculatus","37365016",2
"2019-08_Ningaloo_stereo-BRUVs","31.01","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Pomacanthidae","Pomacanthus","semicirculatus","37365080",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Serranidae","Cephalopholis","sonnerati","37311045",1
"2019-08_Ningaloo_stereo-BRUVs","31.01","Serranidae","Epinephelus","areolatus","37311009",15
"2019-08_Ningaloo_stereo-BRUVs","31.02","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Balistidae","Abalistes","stellatus","37465011",3
"2019-08_Ningaloo_stereo-BRUVs","31.02","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Carangidae","Seriolina","nigrofasciata","37337014",1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Carcharhinidae","Prionace","glauca","37018004",1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Lethrinidae","Lethrinus","punctulatus",NA,1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Muraenidae","Gymnothorax","undulatus","37060053",2
"2019-08_Ningaloo_stereo-BRUVs","31.02","Nemipteridae","Nemipterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","31.02","Nemipteridae","Pentapodus","nagasakiensis","37347012",5
"2019-08_Ningaloo_stereo-BRUVs","31.02","Pinguipedidae","Parapercis","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","31.02","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","31.02","Triakidae","Mustelus","ravidus","37017005",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Carangidae","Decapterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","31.03","Carangidae","Seriolina","nigrofasciata","37337014",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Labridae","Bodianus","solatus","37384201",3
"2019-08_Ningaloo_stereo-BRUVs","31.03","Labridae","Choerodon","cauteroma","37384005",2
"2019-08_Ningaloo_stereo-BRUVs","31.03","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Lethrinidae","Lethrinus","punctulatus","37351001",2
"2019-08_Ningaloo_stereo-BRUVs","31.03","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Mullidae","Parupeneus","chrysopleuron","37355016",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Nemipteridae","Nemipterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","31.03","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Serranidae","Epinephelus","areolatus","37311009",6
"2019-08_Ningaloo_stereo-BRUVs","31.03","Tetraodontidae","Arothron","stellatus","37467014",1
"2019-08_Ningaloo_stereo-BRUVs","31.03","Tetraodontidae","Lagocephalus","lunaris","37467012",5
"2019-08_Ningaloo_stereo-BRUVs","31.03","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Acanthuridae","Acanthurus","grammoptilus","37437002",7
"2019-08_Ningaloo_stereo-BRUVs","31.04","Acanthuridae","Naso","hexacanthus","37437028",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Balistidae","Sufflamen","fraenatum","37465014",2
"2019-08_Ningaloo_stereo-BRUVs","31.04","Balistidae","Xanthichthys","lineopunctatus","37465016",2
"2019-08_Ningaloo_stereo-BRUVs","31.04","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Carangidae","Decapterus","spp",NA,4
"2019-08_Ningaloo_stereo-BRUVs","31.04","Carangidae","Seriola","dumerili","37337025",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Chaetodontidae","Chaetodon","assarius","37365012",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Labridae","Bodianus","solatus","37384201",5
"2019-08_Ningaloo_stereo-BRUVs","31.04","Labridae","Choerodon","cauteroma","37384005",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Lethrinidae","Lethrinus","punctulatus","37351001",7
"2019-08_Ningaloo_stereo-BRUVs","31.04","Lethrinidae","Lethrinus","ravus","37351031",3
"2019-08_Ningaloo_stereo-BRUVs","31.04","Lutjanidae","Lutjanus","vitta","37346003",10
"2019-08_Ningaloo_stereo-BRUVs","31.04","Mullidae","Parupeneus","indicus","37355005",3
"2019-08_Ningaloo_stereo-BRUVs","31.04","Mullidae","Parupeneus","spilurus","37355015",5
"2019-08_Ningaloo_stereo-BRUVs","31.04","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Nemipteridae","Scolopsis","monogramma","37347006",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Serranidae","Epinephelus","areolatus","37311009",7
"2019-08_Ningaloo_stereo-BRUVs","31.04","Serranidae","Epinephelus","multinotatus","37311010",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","31.04","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","31.05","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","31.05","Carangidae","Seriolina","nigrofasciata","37337014",2
"2019-08_Ningaloo_stereo-BRUVs","31.05","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","31.05","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","31.05","Serranidae","Epinephelus","areolatus","37311009",3
"2019-08_Ningaloo_stereo-BRUVs","31.05","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","31.05","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","31.05","Triakidae","Hemitriakis","falcata","37017009",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Acanthuridae","Acanthurus","grammoptilus","37437002",6
"2019-08_Ningaloo_stereo-BRUVs","31.06","Acanthuridae","Naso","hexacanthus","37437028",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Balistidae","Pseudobalistes","flavimarginatus","37465071",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Balistidae","Pseudobalistes","fuscus","37465027",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Balistidae","Xanthichthys","lineopunctatus","37465016",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Chaetodontidae","Chaetodon","assarius","37365012",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Chaetodontidae","Heniochus","acuminatus","37365011",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Holocentridae","Myripristis","botche","37261004",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lethrinidae","Lethrinus","miniatus","37351009",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lethrinidae","Lethrinus","olivaceus","37351004",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lethrinidae","Lethrinus","punctulatus","37351001",17
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lutjanidae","Lutjanus","sebae","37346004",15
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lutjanidae","Lutjanus","vitta","37346003",56
"2019-08_Ningaloo_stereo-BRUVs","31.06","Lutjanidae","Pristipomoides","typus","37346019",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Monacanthidae","Aluterus","monoceros","37465022",12
"2019-08_Ningaloo_stereo-BRUVs","31.06","Mullidae","Parupeneus","spilurus","37355015",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Muraenidae","Uropterygius","concolor","37060061",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Pomacanthidae","Apolemichthys","trimaculatus","37365016",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","31.06","Serranidae","Cephalopholis","spiloparaea","37311141",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Serranidae","Epinephelus","areolatus","37311009",2
"2019-08_Ningaloo_stereo-BRUVs","31.06","Serranidae","Epinephelus","coioides","37311007",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Carangidae","Carangoides","chrysophrys","37337011",3
"2019-08_Ningaloo_stereo-BRUVs","4.01","Carangidae","Decapterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","4.01","Carcharhinidae","Carcharhinus","sp10",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Labridae","Bodianus","solatus","37384201",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Labridae","Choerodon","zamboangae","37384011",2
"2019-08_Ningaloo_stereo-BRUVs","4.01","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","4.01","Lethrinidae","Lethrinus","miniatus","37351009",2
"2019-08_Ningaloo_stereo-BRUVs","4.01","Lutjanidae","Aphareus","furca","37346036",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Lutjanidae","Pristipomoides","multidens","37346002",2
"2019-08_Ningaloo_stereo-BRUVs","4.01","Nemipteridae","Parascolopsis","eriomma","37347015",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Nemipteridae","Parascolopsis","inermis","37347041",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Priacanthidae","Priacanthus","sp1",NA,2
"2019-08_Ningaloo_stereo-BRUVs","4.01","Serranidae","Epinephelus","rivulatus","37311022",1
"2019-08_Ningaloo_stereo-BRUVs","4.01","Triakidae","Hemitriakis","falcata","37017009",3
"2019-08_Ningaloo_stereo-BRUVs","4.02","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","4.02","Lethrinidae","Lethrinus","miniatus","37351009",4
"2019-08_Ningaloo_stereo-BRUVs","4.02","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","4.02","Orectolobidae","Orectolobus","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.02","Pinguipedidae","Parapercis","sp1",NA,3
"2019-08_Ningaloo_stereo-BRUVs","4.03","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","4.03","Lutjanidae","Pristipomoides","multidens","37346002",6
"2019-08_Ningaloo_stereo-BRUVs","4.03","Microdesmidae","Ptereleotris","sp1",NA,5
"2019-08_Ningaloo_stereo-BRUVs","4.03","Muraenidae","Gymnothorax","sp4",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Pinguipedidae","Parapercis","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Priacanthidae","Priacanthus","sp10",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Serranidae","Epinephelus","rivulatus","37311022",1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Serranidae","Pseudanthias","georgei","37311093",1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Sphyraenidae","Sphyraena","qenie","37382009",1
"2019-08_Ningaloo_stereo-BRUVs","4.03","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","4.08","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","4.08","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","4.08","Lethrinidae","Lethrinus","miniatus","37351009",3
"2019-08_Ningaloo_stereo-BRUVs","4.08","Lutjanidae","Pristipomoides","multidens","37346002",7
"2019-08_Ningaloo_stereo-BRUVs","4.08","Microdesmidae","Ptereleotris","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.08","Monacanthidae","Nelusetta","ayraud","37465006",1
"2019-08_Ningaloo_stereo-BRUVs","4.08","Muraenidae","Gymnothorax","undulatus","37060053",1
"2019-08_Ningaloo_stereo-BRUVs","4.08","Nemipteridae","Parascolopsis","inermis","37347041",2
"2019-08_Ningaloo_stereo-BRUVs","4.08","Sphyraenidae","Sphyraena","qenie","37382009",9
"2019-08_Ningaloo_stereo-BRUVs","4.08","Triakidae","Hemitriakis","falcata","37017009",1
"2019-08_Ningaloo_stereo-BRUVs","4.11","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","4.11","Lethrinidae","Lethrinus","miniatus","37351009",2
"2019-08_Ningaloo_stereo-BRUVs","4.11","Lutjanidae","Pristipomoides","multidens","37346002",5
"2019-08_Ningaloo_stereo-BRUVs","4.11","Malacanthidae","Hoplolatilus","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","4.11","Sphyraenidae","Sphyraena","qenie","37382009",12
"2019-08_Ningaloo_stereo-BRUVs","4.11","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","4.12","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","4.12","Carangidae","Seriola","dumerili","37337025",3
"2019-08_Ningaloo_stereo-BRUVs","4.12","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","4.12","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","4.12","Lutjanidae","Pristipomoides","multidens","37346002",4
"2019-08_Ningaloo_stereo-BRUVs","4.12","Triakidae","Hemitriakis","falcata","37017009",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Balistidae","Abalistes","stellatus","37465011",2
"2019-08_Ningaloo_stereo-BRUVs","5.02","Blenniidae","Unknown","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Carangidae","Carangoides","chrysophrys","37337011",2
"2019-08_Ningaloo_stereo-BRUVs","5.02","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Carangidae","Decapterus","spp",NA,30
"2019-08_Ningaloo_stereo-BRUVs","5.02","Carangidae","Seriolina","nigrofasciata","37337014",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Monacanthidae","Aluterus","monoceros","37465022",2
"2019-08_Ningaloo_stereo-BRUVs","5.02","Sparidae","Argyrops","spinifer","37353006",3
"2019-08_Ningaloo_stereo-BRUVs","5.02","Sphyraenidae","Sphyraena","qenie","37382009",1
"2019-08_Ningaloo_stereo-BRUVs","5.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",2
"2019-08_Ningaloo_stereo-BRUVs","5.03","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Carangoides","caeruleopinnatus","37337021",2
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Carangoides","chrysophrys","37337011",2
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Decapterus","spp",NA,70
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Gnathanodon","speciosus","37337012",6
"2019-08_Ningaloo_stereo-BRUVs","5.03","Carangidae","Unknown","sp1",NA,5
"2019-08_Ningaloo_stereo-BRUVs","5.03","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","5.03","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","5.03","Tetraodontidae","Lagocephalus","sceleratus","37467007",2
"2019-08_Ningaloo_stereo-BRUVs","5.07","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","5.07","Carangidae","Carangoides","equula","37337013",1
"2019-08_Ningaloo_stereo-BRUVs","5.07","Carangidae","Carangoides","gymnostethus","37337022",6
"2019-08_Ningaloo_stereo-BRUVs","5.07","Carangidae","Decapterus","spp",NA,30
"2019-08_Ningaloo_stereo-BRUVs","5.07","Carcharhinidae","Carcharhinus","limbatus","37018039",1
