"campaignid","sample","family","genus","species","length","number","range","rms","precision","code"
"2022-05_PtCloates_stereo-BRUVS","35","Malacanthidae","Malacanthus","brevirostris",197.58659,1,3074.7097,3.02698,7.02668,"37331009"
"2022-05_PtCloates_stereo-BRUVS","35","Nemipteridae","Nemipterus","spp",158.98903,1,1952.23779,3.88959,5.00256,NA
"2022-05_PtCloates_stereo-BRUVS","35","Pinguipedidae","Parapercis","nebulosa",112.23698,1,2600.05006,3.37467,9.46109,"37390005"
"2022-05_PtCloates_stereo-BRUVS","35","Pinguipedidae","Parapercis","nebulosa",87.20256,1,2299.12806,1.76661,6.80623,"37390005"
"2022-05_PtCloates_stereo-BRUVS","36","Carangidae","Carangoides","chrysophrys",450.90087,1,4201.36061,9.7719,9.29095,"37337011"
"2022-05_PtCloates_stereo-BRUVS","36","Carangidae","Carangoides","chrysophrys",478.28714,1,1963.0058,3.14033,2.67031,"37337011"
"2022-05_PtCloates_stereo-BRUVS","36","Carangidae","Carangoides","fulvoguttatus",386.0277,1,2734.60198,1.67177,9.50304,"37337037"
"2022-05_PtCloates_stereo-BRUVS","36","Labridae","Coris","caudimacula",68.37283,1,1617.90173,1.53798,2.76994,"37384092"
"2022-05_PtCloates_stereo-BRUVS","36","Lethrinidae","Gymnocranius","sp1",423.50958,1,2754.08024,18.5728,8.52256,NA
"2022-05_PtCloates_stereo-BRUVS","36","Lethrinidae","Lethrinus","rubrioperculatus",366.69139,1,1534.84326,11.28223,3.14157,"37351012"
"2022-05_PtCloates_stereo-BRUVS","36","Lethrinidae","Lethrinus","rubrioperculatus",349.19961,1,1113.97087,5.03619,1.11568,"37351012"
"2022-05_PtCloates_stereo-BRUVS","36","Lethrinidae","Lethrinus","rubrioperculatus",367.56332,1,2172.77095,13.82852,4.53456,"37351012"
"2022-05_PtCloates_stereo-BRUVS","36","Lutjanidae","Lutjanus","sebae",599.06486,1,1316.99111,4.03903,2.75555,"37346004"
"2022-05_PtCloates_stereo-BRUVS","36","Mullidae","Upeneus","moluccensis",86.64393,1,2154.6452,2.3443,5.25954,"37355003"
"2022-05_PtCloates_stereo-BRUVS","36","Nemipteridae","Nemipterus","spp",169.15067,1,1550.26434,1.25668,3.29563,NA
"2022-05_PtCloates_stereo-BRUVS","36","Sparidae","Argyrops","spinifer",310.02953,1,1801.98859,11.73979,4.11957,"37353006"
"2022-05_PtCloates_stereo-BRUVS","37","Carangidae","Carangoides","chrysophrys",488.68954,1,4504.23355,2.39784,15.43381,"37337011"
"2022-05_PtCloates_stereo-BRUVS","37","Carangidae","Carangoides","chrysophrys",409.68029,1,4452.17951,7.60868,6.41316,"37337011"
"2022-05_PtCloates_stereo-BRUVS","37","Carangidae","Carangoides","fulvoguttatus",876.44453,1,5709.08807,15.14342,46.76097,"37337037"
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Gymnocranius","sp1",345.94932,1,2391.71772,1.60794,3.88221,NA
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Lethrinus","miniatus",466.85051,1,1265.64469,1.60894,1.1953,"37351009"
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Lethrinus","miniatus",504.7989,1,1373.01425,3.18394,1.57522,"37351009"
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Lethrinus","ravus",236.72884,1,1995.31395,1.98027,4.52098,"37351031"
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Lethrinus","ravus",280.29712,1,1203.13466,2.60531,1.31586,"37351031"
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Lethrinus","rubrioperculatus",280.67325,1,1982.364,0.18818,4.07918,"37351012"
"2022-05_PtCloates_stereo-BRUVS","37","Lethrinidae","Lethrinus","rubrioperculatus",314.82159,1,2049.40092,1.93531,3.83242,"37351012"
"2022-05_PtCloates_stereo-BRUVS","37","Lutjanidae","Aphareus","rutilans",726.70254,1,2597.84138,1.70955,2.75761,"37346001"
"2022-05_PtCloates_stereo-BRUVS","37","Lutjanidae","Lutjanus","sebae",491.23579,1,1189.44171,2.51452,1.81713,"37346004"
"2022-05_PtCloates_stereo-BRUVS","37","Nemipteridae","Pentapodus","vitta",77.91002,1,2125.23677,6.52558,5.92682,"37347022"
"2022-05_PtCloates_stereo-BRUVS","37","Pinguipedidae","Parapercis","clathrata",59.60593,1,1054.97345,0.61638,1.18937,"37390013"
"2022-05_PtCloates_stereo-BRUVS","37","Serranidae","Plectropomus","spp",611.0384,1,1740.16667,1.15574,2.61537,NA
"2022-05_PtCloates_stereo-BRUVS","37","Serranidae","Plectropomus","spp",739.7908,1,2165.36469,2.46299,3.41689,NA
"2022-05_PtCloates_stereo-BRUVS","37","Serranidae","Variola","louti",571.12258,1,4180.41602,4.24704,14.46797,"37311166"
"2022-05_PtCloates_stereo-BRUVS","37","Unknown","Unknown","spp",82.14443,1,860.39896,2.29913,0.84441,NA
"2022-05_PtCloates_stereo-BRUVS","39","Acanthuridae","Naso","hexacanthus",482.0717,1,2952.1141,2.49707,3.18238,"37437028"
"2022-05_PtCloates_stereo-BRUVS","39","Balistidae","Sufflamen","fraenatum",324.31461,1,6030.35637,2.50693,31.44542,"37465014"
"2022-05_PtCloates_stereo-BRUVS","39","Balistidae","Sufflamen","fraenatum",328.8999,1,7211.02938,10.67812,9.52367,"37465014"
"2022-05_PtCloates_stereo-BRUVS","39","Carangidae","Carangoides","chrysophrys",428.729,1,2857.01303,1.39961,6.01765,"37337011"
"2022-05_PtCloates_stereo-BRUVS","39","Carangidae","Seriola","rivoliana",758.50459,1,4752.5946,3.39466,5.76714,"37337052"
"2022-05_PtCloates_stereo-BRUVS","39","Carcharhinidae","Carcharhinus","albimarginatus",637.54137,1,1667.92294,6.36796,3.75786,"37018027"
"2022-05_PtCloates_stereo-BRUVS","39","Carcharhinidae","Carcharhinus","albimarginatus",750.65267,1,1929.81899,3.6447,5.65901,"37018027"
"2022-05_PtCloates_stereo-BRUVS","39","Cirrhitidae","Paracirrhites","forsteri",90.20315,1,2094.57751,2.3843,5.0671,"37374010"
"2022-05_PtCloates_stereo-BRUVS","39","Cirrhitidae","Paracirrhites","forsteri",68.65819,1,2239.71254,5.62253,3.79835,"37374010"
"2022-05_PtCloates_stereo-BRUVS","39","Labridae","Bodianus","solatus",73.75606,1,940.89845,1.42928,1.2725,"37384201"
"2022-05_PtCloates_stereo-BRUVS","39","Labridae","Bodianus","solatus",276.24239,1,1626.0601,1.65207,4.16451,"37384201"
"2022-05_PtCloates_stereo-BRUVS","39","Labridae","Diproctacanthus","xanthurus",91.31723,1,1616.71929,0.60652,1.48796,"37384102"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Gymnocranius","sp1",463.00812,1,1459.84089,5.4087,1.80104,NA
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","miniatus",381.85607,1,1239.78813,1.6377,1.16569,"37351009"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","miniatus",446.22556,1,1292.82262,4.63381,1.8082,"37351009"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","miniatus",434.59166,1,1483.25637,6.0402,1.9329,"37351009"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","miniatus",361.46183,1,1148.25651,5.52276,1.72462,"37351009"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","miniatus",431.3301,1,2459.64261,5.39603,5.21881,"37351009"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","miniatus",506.55158,1,1390.37472,5.42583,1.41256,"37351009"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","ravus",286.1238,1,1271.4485,1.29413,1.3469,"37351031"
"2022-05_PtCloates_stereo-BRUVS","39","Lethrinidae","Lethrinus","ravus",282.10228,1,1363.85581,2.51399,1.72397,"37351031"
"2022-05_PtCloates_stereo-BRUVS","39","Lutjanidae","Lutjanus","sebae",580.69503,1,2235.72627,2.82738,4.2276,"37346004"
"2022-05_PtCloates_stereo-BRUVS","4","Balistidae","Abalistes","filamentosus",323.66575,1,4418.96693,11.33769,11.13296,"37465089"
"2022-05_PtCloates_stereo-BRUVS","4","Balistidae","Abalistes","filamentosus",274.2268,1,5155.64285,9.19622,22.60218,"37465089"
"2022-05_PtCloates_stereo-BRUVS","4","Carangidae","Carangoides","fulvoguttatus",701.18233,1,4091.54483,3.33217,8.91766,"37337037"
"2022-05_PtCloates_stereo-BRUVS","4","Carangidae","Carangoides","fulvoguttatus",734.69313,1,2670.70405,3.00138,4.59871,"37337037"
"2022-05_PtCloates_stereo-BRUVS","4","Carangidae","Seriolina","nigrofasciata",406.90552,1,2197.24012,1.87381,5.82521,"37337014"
"2022-05_PtCloates_stereo-BRUVS","4","Carcharhinidae","Carcharhinus","spp",879.80895,1,4991.8903,5.28371,43.27072,NA
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Gymnocranius","sp1",441.62458,1,2817.45233,1.65808,10.67149,NA
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","miniatus",425.09185,1,2083.44433,1.49379,2.19966,"37351009"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","miniatus",500.90825,1,1524.7906,0.84424,1.81529,"37351009"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","nebulosus",491.17234,1,1172.2284,1.69568,1.01932,"37351008"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",328.89831,1,1437.60167,2.23753,3.8164,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",334.42225,1,936.5533,1.7375,0.85494,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",296.40553,1,902.32219,3.94761,0.79075,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",359.53368,1,1121.92483,1.95398,1.47859,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",325.64157,1,1045.78084,0.86713,1.00862,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",345.06475,1,1730.25157,3.93238,3.82284,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lethrinidae","Lethrinus","rubrioperculatus",338.85046,1,1035.64748,1.42418,1.50948,"37351012"
"2022-05_PtCloates_stereo-BRUVS","4","Lutjanidae","Lutjanus","sebae",595.44774,1,1503.4329,3.83588,1.39961,"37346004"
"2022-05_PtCloates_stereo-BRUVS","4","Lutjanidae","Pristipomoides","sp1",434.38588,1,2225.17737,4.92896,5.94418,NA
"2022-05_PtCloates_stereo-BRUVS","4","Lutjanidae","Pristipomoides","sp1",479.71158,1,2425.49795,2.37351,4.70401,NA
"2022-05_PtCloates_stereo-BRUVS","4","Nemipteridae","Pentapodus","nagasakiensis",104.76696,1,1276.71491,3.05967,2.31408,"37347012"
"2022-05_PtCloates_stereo-BRUVS","4","Nemipteridae","Pentapodus","nagasakiensis",123.79816,1,1276.00019,0.16261,1.26356,"37347012"
"2022-05_PtCloates_stereo-BRUVS","4","Nemipteridae","Pentapodus","nagasakiensis",106.99804,1,1127.39596,0.13906,1.51582,"37347012"
"2022-05_PtCloates_stereo-BRUVS","4","Nemipteridae","Pentapodus","nagasakiensis",133.03163,1,1523.83477,2.13896,3.41207,"37347012"
"2022-05_PtCloates_stereo-BRUVS","4","Nemipteridae","Pentapodus","nagasakiensis",132.40249,1,1296.2476,2.5331,1.70631,"37347012"
"2022-05_PtCloates_stereo-BRUVS","4","Scombridae","Scomberomorus","spp",597.96054,1,5247.48612,2.52155,14.6103,NA
"2022-05_PtCloates_stereo-BRUVS","4","Serranidae","Epinephelus","areolatus",295.32653,1,3041.4959,8.08147,5.2796,"37311009"
"2022-05_PtCloates_stereo-BRUVS","40","Balistidae","Abalistes","filamentosus",331.4396,1,1672.72023,2.16984,2.18922,"37465089"
"2022-05_PtCloates_stereo-BRUVS","40","Balistidae","Sufflamen","fraenatum",306.92731,1,1978.93637,10.80974,3.52651,"37465014"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","chrysophrys",503.5219,1,1968.1918,4.93168,3.71357,"37337011"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","fulvoguttatus",789.70568,1,3251.68905,10.79024,7.74933,"37337037"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",336.67447,1,2156.03407,4.81838,3.79878,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",327.85355,1,2282.40229,10.0329,4.21822,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",326.94401,1,2504.56336,6.46234,4.6246,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",295.5042,1,1973.2115,3.45556,2.86013,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",343.6927,1,2339.30069,3.84437,4.80793,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",326.96896,1,2042.34659,6.76209,3.45585,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",312.34869,1,2584.72938,7.92573,6.17271,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",351.03781,1,2047.77332,6.62929,6.55901,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",355.12694,1,2440.48269,7.21162,10.55215,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",323.18582,1,2130.98265,9.77091,7.34772,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",304.35677,1,2071.27625,5.55447,5.47323,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",323.82867,1,1897.60265,5.06354,4.95924,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Carangidae","Carangoides","gymnostethus",305.04556,1,1752.71326,3.24728,3.88445,"37337022"
"2022-05_PtCloates_stereo-BRUVS","40","Labridae","Suezichthys","cyanolaemus",88.07161,1,1681.60195,2.29854,2.2177,"37384161"
"2022-05_PtCloates_stereo-BRUVS","40","Lethrinidae","Lethrinus","rubrioperculatus",287.37724,1,2218.99666,8.53869,3.95057,"37351012"
"2022-05_PtCloates_stereo-BRUVS","40","Lethrinidae","Lethrinus","rubrioperculatus",357.03504,1,1237.87442,7.42142,1.31374,"37351012"
"2022-05_PtCloates_stereo-BRUVS","40","Lutjanidae","Lutjanus","sebae",618.80493,1,1265.90701,3.40179,1.40968,"37346004"
"2022-05_PtCloates_stereo-BRUVS","40","Lutjanidae","Pristipomoides","sp1",373.78465,1,2024.91344,8.85783,4.2719,NA
"2022-05_PtCloates_stereo-BRUVS","40","Lutjanidae","Pristipomoides","sp1",454.30333,1,2152.30112,3.36399,3.16959,NA
"2022-05_PtCloates_stereo-BRUVS","40","Lutjanidae","Pristipomoides","sp1",454.34636,1,1216.53594,4.48273,1.35639,NA
"2022-05_PtCloates_stereo-BRUVS","40","Nemipteridae","Pentapodus","nagasakiensis",89.58145,1,1302.13178,2.72182,1.21085,"37347012"
"2022-05_PtCloates_stereo-BRUVS","40","Nemipteridae","Pentapodus","nagasakiensis",104.55235,1,1752.89939,4.96378,2.69658,"37347012"
"2022-05_PtCloates_stereo-BRUVS","40","Nemipteridae","Pentapodus","nagasakiensis",82.93961,1,1734.82158,4.10239,2.24018,"37347012"
"2022-05_PtCloates_stereo-BRUVS","40","Pinguipedidae","Parapercis","nebulosa",93.3284,1,1300.94065,1.2146,0.96001,"37390005"
"2022-05_PtCloates_stereo-BRUVS","40","Pinguipedidae","Parapercis","nebulosa",96.7721,1,1346.70179,2.06788,1.02047,"37390005"
"2022-05_PtCloates_stereo-BRUVS","40","Pinguipedidae","Parapercis","nebulosa",94.58888,1,1367.06297,0.86991,1.00721,"37390005"
"2022-05_PtCloates_stereo-BRUVS","40","Pinguipedidae","Parapercis","nebulosa",52.1594,1,1590.08549,2.88582,1.43524,"37390005"
"2022-05_PtCloates_stereo-BRUVS","40","Pinguipedidae","Parapercis","sp",60.58824,1,2246.06949,6.55035,5.58697,NA
"2022-05_PtCloates_stereo-BRUVS","40","Scombridae","Scomberomorus","spp",535.34043,1,4713.87356,12.03569,29.58616,NA
"2022-05_PtCloates_stereo-BRUVS","40","Tetraodontidae","Lagocephalus","sceleratus",490.40195,1,2054.94403,2.63031,3.03288,"37467007"
"2022-05_PtCloates_stereo-BRUVS","41","Carangidae","Carangoides","fulvoguttatus",569.15968,1,2721.1007,4.47901,4.09613,"37337037"
"2022-05_PtCloates_stereo-BRUVS","41","Carangidae","Decapterus","spp",396.45996,1,4448.49945,5.98513,31.93033,NA
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Gymnocranius","euanus",434.9458,1,2140.34026,2.44731,2.78092,"37351022"
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Gymnocranius","euanus",279.12675,1,2714.88593,2.5832,5.78151,"37351022"
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Gymnocranius","sp1",330.54987,1,2103.38317,2.00184,3.58839,NA
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Gymnocranius","sp1",315.52271,1,1393.61732,0.93685,1.33852,NA
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Gymnocranius","sp1",285.23037,1,1768.31169,0.69597,1.59179,NA
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Lethrinus","rubrioperculatus",322.09802,1,1461.90489,2.38242,1.31142,"37351012"
"2022-05_PtCloates_stereo-BRUVS","41","Lethrinidae","Lethrinus","rubrioperculatus",360.00535,1,1485.38985,2.86281,3.06024,"37351012"
"2022-05_PtCloates_stereo-BRUVS","41","Pinguipedidae","Parapercis","nebulosa",53.0988,1,1465.10621,2.06534,1.87962,"37390005"
"2022-05_PtCloates_stereo-BRUVS","41","Serranidae","Epinephelus","tukula",1106.02054,1,1566.8076,4.40103,2.3839,"37311068"
"2022-05_PtCloates_stereo-BRUVS","41","Sparidae","Argyrops","spinifer",330.9455,1,1450.8898,0.97142,1.68772,"37353006"
"2022-05_PtCloates_stereo-BRUVS","41","Sparidae","Argyrops","spinifer",332.94717,1,1542.10238,0.91584,1.18316,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Balistidae","Abalistes","filamentosus",362.91709,1,1627.90454,6.75891,1.70123,"37465089"
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Carangoides","chrysophrys",344.91239,1,3204.60219,1.02798,9.41627,"37337011"
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Carangoides","gymnostethus",345.01904,1,3579.91365,12.52446,8.36332,"37337022"
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Carangoides","gymnostethus",337.57311,1,3978.155,7.17757,11.09744,"37337022"
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",294.59742,1,2576.02458,15.58962,2.59594,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",326.3729,1,2120.06486,13.80743,4.25214,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",330.89481,1,2399.67966,16.54319,6.26156,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",284.71956,1,2139.98167,13.65719,4.47843,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",298.13421,1,1956.98724,10.21406,4.03681,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",330.05935,1,2608.002,14.70009,11.21795,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",343.33248,1,2631.86178,13.29663,4.22406,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",306.25897,1,2027.3926,9.82818,4.41264,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",274.48104,1,2124.4709,13.13666,3.30256,NA
"2022-05_PtCloates_stereo-BRUVS","42","Carangidae","Decapterus","spp",278.69055,1,1720.06321,7.80101,3.90855,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lethrinidae","Gymnocranius","sp1",371.44416,1,1883.77731,4.21802,2.89362,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lethrinidae","Gymnocranius","sp1",368.71883,1,2173.19957,5.87694,3.81266,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lethrinidae","Gymnocranius","sp1",438.34012,1,2341.89054,3.40132,4.41391,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lethrinidae","Lethrinus","rubrioperculatus",355.17,1,1561.66481,6.06909,2.34201,"37351012"
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",481.05602,1,1059.03461,3.29393,1.197,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",433.12683,1,3741.9873,3.06639,10.85311,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",499.22886,1,2579.85041,4.99374,5.13204,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",534.05478,1,3968.73532,12.81188,5.38527,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",454.54162,1,910.09757,0.90225,0.86376,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",508.73877,1,3268.25952,10.94299,12.04565,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",508.7988,1,1724.5582,5.70992,2.6423,NA
"2022-05_PtCloates_stereo-BRUVS","42","Lutjanidae","Pristipomoides","sp1",561.40468,1,1485.85925,2.91549,3.30217,NA
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",313.27492,1,1972.70139,1.52732,3.45179,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",288.31099,1,1510.27544,3.14401,1.16728,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",295.72565,1,2380.63948,5.25135,4.25645,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",318.59757,1,1286.77456,2.0915,1.15591,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",327.883,1,2871.7009,2.24924,5.97956,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",290.90923,1,1889.49954,2.96814,3.65491,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",307.40952,1,2707.30959,4.06482,4.95212,"37353006"
"2022-05_PtCloates_stereo-BRUVS","42","Sparidae","Argyrops","spinifer",316.72528,1,1439.71709,0.63859,1.38056,"37353006"
"2022-05_PtCloates_stereo-BRUVS","43","Balistidae","Abalistes","filamentosus",323.93327,1,1293.74858,2.05968,1.31137,"37465089"
"2022-05_PtCloates_stereo-BRUVS","43","Balistidae","Pseudobalistes","fuscus",412.08405,1,1716.93611,1.07222,1.47101,"37465027"
"2022-05_PtCloates_stereo-BRUVS","43","Carangidae","Carangoides","chrysophrys",430.909,1,3643.40126,1.90606,14.88753,"37337011"
"2022-05_PtCloates_stereo-BRUVS","43","Carangidae","Carangoides","fulvoguttatus",397.04563,1,2973.25598,12.73506,12.70225,"37337037"
"2022-05_PtCloates_stereo-BRUVS","43","Carangidae","Carangoides","fulvoguttatus",281.78078,1,3407.57867,5.85257,5.44359,"37337037"
"2022-05_PtCloates_stereo-BRUVS","43","Carangidae","Carangoides","fulvoguttatus",662.3361,1,4046.867,6.96936,29.5688,"37337037"
"2022-05_PtCloates_stereo-BRUVS","43","Carcharhinidae","Loxodon","macrorhinus",564.65574,1,1883.43639,3.07035,3.20102,"37018005"
"2022-05_PtCloates_stereo-BRUVS","43","Haemulidae","Diagramma","pictum labiosum",560.24119,1,1408.46367,3.41727,1.60518,"37350003"
"2022-05_PtCloates_stereo-BRUVS","43","Labridae","Bodianus","solatus",330.93288,1,2455.37849,1.32969,6.21406,"37384201"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Gymnocranius","sp1",437.39777,1,3510.57885,3.20011,15.88894,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Gymnocranius","sp1",427.53877,1,2223.78341,2.90382,5.7044,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Gymnocranius","sp1",424.00883,1,3735.79834,7.78207,22.51271,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Gymnocranius","sp1",382.24887,1,2629.84708,4.27782,6.68797,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Gymnocranius","sp1",307.99657,1,3313.36985,3.23793,7.48756,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Gymnocranius","sp1",340.00633,1,1724.12238,2.49307,3.53795,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","miniatus",410.51354,1,1623.16264,1.94061,2.72117,"37351009"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","rubrioperculatus",259.32915,1,1947.87764,4.24452,3.82527,"37351012"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","rubrioperculatus",334.07768,1,1979.22046,3.33798,5.99762,"37351012"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","rubrioperculatus",331.1502,1,1161.89877,3.34038,1.16012,"37351012"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","rubrioperculatus",317.09989,1,1198.03004,3.13431,1.4435,"37351012"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","rubrioperculatus",328.95483,1,1496.79151,3.96975,3.67448,"37351012"
"2022-05_PtCloates_stereo-BRUVS","43","Lethrinidae","Lethrinus","rubrioperculatus",297.74569,1,1762.60276,2.36029,2.79929,"37351012"
"2022-05_PtCloates_stereo-BRUVS","43","Lutjanidae","Pristipomoides","sp1",450.24495,1,1844.67327,1.14353,2.57073,NA
"2022-05_PtCloates_stereo-BRUVS","43","Lutjanidae","Pristipomoides","sp1",458.76818,1,2296.62554,0.59253,4.16233,NA
"2022-05_PtCloates_stereo-BRUVS","43","Mullidae","Unknown","spp",203.81485,1,2848.77702,3.62437,9.87835,NA
"2022-05_PtCloates_stereo-BRUVS","43","Mullidae","Unknown","spp",267.59138,1,3076.11078,2.88905,13.25015,NA
"2022-05_PtCloates_stereo-BRUVS","43","Nemipteridae","Pentapodus","nagasakiensis",102.75927,1,1706.24265,1.26,2.6225,"37347012"
"2022-05_PtCloates_stereo-BRUVS","43","Nemipteridae","Pentapodus","nagasakiensis",110.17898,1,2220.77164,4.15461,5.48546,"37347012"
"2022-05_PtCloates_stereo-BRUVS","43","Nemipteridae","Pentapodus","nagasakiensis",101.16323,1,2576.64734,1.43793,2.65492,"37347012"
"2022-05_PtCloates_stereo-BRUVS","43","Nemipteridae","Pentapodus","nagasakiensis",121.54671,1,2307.91001,0.8724,3.49465,"37347012"
