campaignid,sample,family,genus,species,caab,count
2020-10_south-west_stereo-BRUVs,IO328,Pomacentridae,Chromis,klunzingeri,37372044,5
2020-10_south-west_stereo-BRUVs,IO328,Scorpididae,Neatypus,obliquus,37361002,10
2020-10_south-west_stereo-BRUVs,IO328,Sparidae,Chrysophrys,auratus,37353001,4
2020-10_south-west_stereo-BRUVs,IO329,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO329,Mocanthidae,Nelusetta,ayraud,37465006,9
2020-10_south-west_stereo-BRUVs,IO329,Neosebastidae,Neosebastes,nigropunctatus,37287002,1
2020-10_south-west_stereo-BRUVs,IO329,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO329,Squalidae,Squalus,spp,,1
2020-10_south-west_stereo-BRUVs,IO330,Carangidae,Pseudocaranx,spp,,5
2020-10_south-west_stereo-BRUVs,IO330,Labridae,Suezichthys,bifurcatus,37384160,3
2020-10_south-west_stereo-BRUVs,IO330,Mocanthidae,Nelusetta,ayraud,37465006,11
2020-10_south-west_stereo-BRUVs,IO330,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO330,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO330,Triglidae,Pterygotrigla,polyommata,37288006,1
2020-10_south-west_stereo-BRUVs,IO331,Berycidae,Centroberyx,australis,37258006,10
2020-10_south-west_stereo-BRUVs,IO331,Berycidae,Centroberyx,lineatus,37258005,46
2020-10_south-west_stereo-BRUVs,IO331,Carangidae,Pseudocaranx,spp,,3
2020-10_south-west_stereo-BRUVs,IO331,Enoplosidae,Enoplosus,armatus,37366001,2
2020-10_south-west_stereo-BRUVs,IO331,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO331,Mocanthidae,Nelusetta,ayraud,37465006,8
2020-10_south-west_stereo-BRUVs,IO331,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO331,Neosebastidae,Neosebastes,nigropunctatus,37287002,3
2020-10_south-west_stereo-BRUVs,IO331,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO331,Platycephalidae,Platycephalus,spp,,1
2020-10_south-west_stereo-BRUVs,IO331,Tetraodontidae,Omegophora,armilla,37467002,1
2020-10_south-west_stereo-BRUVs,IO332,Carangidae,Pseudocaranx,spp,,8
2020-10_south-west_stereo-BRUVs,IO332,Mocanthidae,Nelusetta,ayraud,37465006,10
2020-10_south-west_stereo-BRUVs,IO332,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO332,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO332,Unknown,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO333,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO333,Carangidae,Seriola,hippos,37337007,1
2020-10_south-west_stereo-BRUVs,IO333,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO333,Enoplosidae,Enoplosus,armatus,37366001,2
2020-10_south-west_stereo-BRUVs,IO333,Labridae,Bodianus,vulpinus,37384001,1
2020-10_south-west_stereo-BRUVs,IO333,Mocanthidae,Nelusetta,ayraud,37465006,5
2020-10_south-west_stereo-BRUVs,IO333,Oplegthidae,Oplegthus,woodwardi,37369002,5
2020-10_south-west_stereo-BRUVs,IO333,Orectolobidae,Orectolobus,spp,,1
2020-10_south-west_stereo-BRUVs,IO333,Scombridae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO333,Sparidae,Chrysophrys,auratus,37353001,6
2020-10_south-west_stereo-BRUVs,IO334,Labridae,Coris,auricularis,37384088,26
2020-10_south-west_stereo-BRUVs,IO334,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO334,Mocanthidae,Meuschenia,scaber,37465005,1
2020-10_south-west_stereo-BRUVs,IO334,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO334,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO335,Aulopidae,Latropiscis,purpurissatus,37117001,1
2020-10_south-west_stereo-BRUVs,IO335,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO335,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO335,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Pseudolabrus,biserialis,37384149,12
2020-10_south-west_stereo-BRUVs,IO335,Labridae,Suezichthys,cyanolaemus,37384161,1
2020-10_south-west_stereo-BRUVs,IO335,Mocanthidae,Nelusetta,ayraud,37465006,4
2020-10_south-west_stereo-BRUVs,IO335,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO335,Muraenidae,Gymnothorax,woodwardi,37060054,1
2020-10_south-west_stereo-BRUVs,IO335,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO335,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO335,Pomacentridae,Chromis,klunzingeri,37372044,8
2020-10_south-west_stereo-BRUVs,IO335,Pomacentridae,Parma,bicolor,37372092,1
2020-10_south-west_stereo-BRUVs,IO335,Scorpididae,Neatypus,obliquus,37361002,9
2020-10_south-west_stereo-BRUVs,IO335,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,IO335,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO336,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO336,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO336,Labridae,Coris,auricularis,37384088,5
2020-10_south-west_stereo-BRUVs,IO336,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO336,Labridae,Pseudolabrus,biserialis,37384149,10
2020-10_south-west_stereo-BRUVs,IO336,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,IO336,Mocanthidae,Nelusetta,ayraud,37465006,2
2020-10_south-west_stereo-BRUVs,IO336,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO336,Odacidae,Siphonogthus,spp,,2
2020-10_south-west_stereo-BRUVs,IO336,Scorpididae,Neatypus,obliquus,37361002,2
2020-10_south-west_stereo-BRUVs,IO336,Triakidae,Mustelus,antarcticus,37017001,1
2020-10_south-west_stereo-BRUVs,IO337,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO337,Berycidae,Centroberyx,lineatus,37258005,1
2020-10_south-west_stereo-BRUVs,IO337,Carangidae,Pseudocaranx,spp,,7
2020-10_south-west_stereo-BRUVs,IO337,Carangidae,Seriola,hippos,37337007,4
2020-10_south-west_stereo-BRUVs,IO337,Carangidae,Seriola,lalandi,37337006,1
2020-10_south-west_stereo-BRUVs,IO337,Chaetodontidae,Chelmonops,curiosus,37365066,1
2020-10_south-west_stereo-BRUVs,IO337,Dinolestidae,Dinolestes,lewini,37327002,6
2020-10_south-west_stereo-BRUVs,IO337,Glaucosomatidae,Glaucosoma,hebraicum,37320004,2
2020-10_south-west_stereo-BRUVs,IO337,Kyphosidae,Kyphosus,sydneyanus,37361001,26
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Coris,auricularis,37384088,8
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Halichoeres,brownfieldi,37384108,1
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Labroides,dimidiatus,37384028,1
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,IO337,Labridae,Pseudolabrus,biserialis,37384149,6
2020-10_south-west_stereo-BRUVs,IO337,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO337,Orectolobidae,Orectolobus,spp,,1
2020-10_south-west_stereo-BRUVs,IO337,Plesiopidae,Trachinops,noarlungae,37316017,1
2020-10_south-west_stereo-BRUVs,IO337,Scorpididae,Scorpis,aequipinnis,37361004,2
2020-10_south-west_stereo-BRUVs,IO337,Scorpididae,Tilodon,sexfasciatus,37361003,2
2020-10_south-west_stereo-BRUVs,IO337,Sparidae,Chrysophrys,auratus,37353001,13
2020-10_south-west_stereo-BRUVs,IO338,Carangidae,Seriola,hippos,37337007,1
2020-10_south-west_stereo-BRUVs,IO338,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO338,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO338,Labridae,Coris,auricularis,37384088,24
2020-10_south-west_stereo-BRUVs,IO338,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO338,Labridae,Ophthalmolepis,lineolatus,37384040,8
2020-10_south-west_stereo-BRUVs,IO338,Labridae,Pseudolabrus,biserialis,37384149,1
2020-10_south-west_stereo-BRUVs,IO338,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO338,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO338,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO338,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO338,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO338,Pomacentridae,Chromis,klunzingeri,37372044,1
2020-10_south-west_stereo-BRUVs,IO338,Scombridae,Sarda,orientalis,37441006,2
2020-10_south-west_stereo-BRUVs,IO338,Serranidae,Caesioperca,sp1,,5
2020-10_south-west_stereo-BRUVs,IO338,Serranidae,Hypoplectrodes,nigroruber,37311037,1
2020-10_south-west_stereo-BRUVs,IO338,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO338,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO339,Aplodactylidae,Aplodactylus,westralis,37376004,1
2020-10_south-west_stereo-BRUVs,IO339,Chaetodontidae,Chelmonops,curiosus,37365066,2
2020-10_south-west_stereo-BRUVs,IO339,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,IO339,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO339,Dinolestidae,Dinolestes,lewini,37327002,17
2020-10_south-west_stereo-BRUVs,IO339,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO339,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO339,Labridae,Bodianus,frenchii,37384057,2
2020-10_south-west_stereo-BRUVs,IO339,Labridae,Coris,auricularis,37384088,12
2020-10_south-west_stereo-BRUVs,IO339,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,IO339,Labridae,Pseudolabrus,biserialis,37384149,46
2020-10_south-west_stereo-BRUVs,IO339,Labridae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO339,Mocanthidae,Meuschenia,flavolineata,37465035,2
2020-10_south-west_stereo-BRUVs,IO339,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO339,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO339,Orectolobidae,Orectolobus,hutchinsi,37013016,1
2020-10_south-west_stereo-BRUVs,IO339,Pomacentridae,Chromis,klunzingeri,37372044,15
2020-10_south-west_stereo-BRUVs,IO339,Pomacentridae,Parma,bicolor,37372092,2
2020-10_south-west_stereo-BRUVs,IO339,Pomacentridae,Parma,occidentalis,37372094,1
2020-10_south-west_stereo-BRUVs,IO339,Serranidae,Caesioperca,rasor,37311003,4
2020-10_south-west_stereo-BRUVs,IO339,Serranidae,Epinephelides,armatus,37311100,2
2020-10_south-west_stereo-BRUVs,IO339,Serranidae,Hypoplectrodes,nigroruber,37311037,1
2020-10_south-west_stereo-BRUVs,IO339,Serranidae,Othos,dentex,37311005,1
2020-10_south-west_stereo-BRUVs,IO34,Carangidae,Pseudocaranx,spp,,5
2020-10_south-west_stereo-BRUVs,IO34,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO34,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO34,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO34,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO34,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,IO34,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,IO34,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO34,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO34,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO34,Pomacentridae,Chromis,klunzingeri,37372044,3
2020-10_south-west_stereo-BRUVs,IO34,Scorpididae,Tilodon,sexfasciatus,37361003,2
2020-10_south-west_stereo-BRUVs,IO34,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,IO343,Berycidae,Centroberyx,gerrardi,37258004,66
2020-10_south-west_stereo-BRUVs,IO343,Carangidae,Pseudocaranx,spp,,4
2020-10_south-west_stereo-BRUVs,IO343,Carangidae,Seriola,hippos,37337007,15
2020-10_south-west_stereo-BRUVs,IO343,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,IO343,Labridae,Bodianus,vulpinus,37384001,1
2020-10_south-west_stereo-BRUVs,IO343,Mocanthidae,Nelusetta,ayraud,37465006,7
2020-10_south-west_stereo-BRUVs,IO343,Sparidae,Chrysophrys,auratus,37353001,13
2020-10_south-west_stereo-BRUVs,IO344,Callanthiidae,Callanthias,australis,37311055,17
2020-10_south-west_stereo-BRUVs,IO344,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO344,Mocanthidae,Nelusetta,ayraud,37465006,11
2020-10_south-west_stereo-BRUVs,IO344,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO344,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO344,Triglidae,Chelidonichthys,kumu,37288001,1
2020-10_south-west_stereo-BRUVs,IO349,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO349,Mocanthidae,Nelusetta,ayraud,37465006,10
2020-10_south-west_stereo-BRUVs,IO349,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO349,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO349,Serranidae,Hyporthodus,octofasciatus,37311152,1
2020-10_south-west_stereo-BRUVs,IO350,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO350,Callanthiidae,Callanthias,australis,37311055,4
2020-10_south-west_stereo-BRUVs,IO350,Mocanthidae,Nelusetta,ayraud,37465006,14
2020-10_south-west_stereo-BRUVs,IO350,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO350,Triakidae,Mustelus,antarcticus,37017001,1
2020-10_south-west_stereo-BRUVs,IO350,Triglidae,Pterygotrigla,polyommata,37288006,1
2020-10_south-west_stereo-BRUVs,IO351,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO351,Callanthiidae,Callanthias,australis,37311055,27
2020-10_south-west_stereo-BRUVs,IO351,Carangidae,Pseudocaranx,spp,,6
2020-10_south-west_stereo-BRUVs,IO351,Mocanthidae,Nelusetta,ayraud,37465006,10
2020-10_south-west_stereo-BRUVs,IO351,Rhinobatidae,Trygonorrhi,dumerilii,,1
2020-10_south-west_stereo-BRUVs,IO351,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO352,Callanthiidae,Callanthias,australis,37311055,29
2020-10_south-west_stereo-BRUVs,IO352,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO352,Carcharhinidae,Carcharhinus,plumbeus,37018007,1
2020-10_south-west_stereo-BRUVs,IO352,Labridae,Suezichthys,bifurcatus,37384160,3
2020-10_south-west_stereo-BRUVs,IO352,Mocanthidae,Nelusetta,ayraud,37465006,10
2020-10_south-west_stereo-BRUVs,IO352,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO353,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO353,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO353,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,IO353,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,IO353,Labridae,Ophthalmolepis,lineolatus,37384040,8
2020-10_south-west_stereo-BRUVs,IO353,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,IO353,Mocanthidae,Acanthaluteres,vittiger,37465002,30
2020-10_south-west_stereo-BRUVs,IO353,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO353,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO353,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO353,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO353,Orectolobidae,Orectolobus,spp,,1
2020-10_south-west_stereo-BRUVs,IO353,Pomacentridae,Chromis,klunzingeri,37372044,4
2020-10_south-west_stereo-BRUVs,IO353,Scorpididae,Neatypus,obliquus,37361002,35
2020-10_south-west_stereo-BRUVs,IO353,Tetraodontidae,Omegophora,armilla,37467002,1
2020-10_south-west_stereo-BRUVs,IO354,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO354,Chaetodontidae,Chelmonops,curiosus,37365066,1
2020-10_south-west_stereo-BRUVs,IO354,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,IO354,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO354,Labridae,Coris,auricularis,37384088,13
2020-10_south-west_stereo-BRUVs,IO354,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,IO354,Labridae,Ophthalmolepis,lineolatus,37384040,9
2020-10_south-west_stereo-BRUVs,IO354,Labridae,Pseudolabrus,biserialis,37384149,11
2020-10_south-west_stereo-BRUVs,IO354,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO354,Rhinobatidae,Trygonorrhi,dumerilii,,1
2020-10_south-west_stereo-BRUVs,IO354,Scorpididae,Neatypus,obliquus,37361002,11
2020-10_south-west_stereo-BRUVs,IO354,Sparidae,Chrysophrys,auratus,37353001,15
2020-10_south-west_stereo-BRUVs,IO354,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO355,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO355,Labridae,Coris,auricularis,37384088,15
2020-10_south-west_stereo-BRUVs,IO355,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO355,Labridae,Ophthalmolepis,lineolatus,37384040,4
2020-10_south-west_stereo-BRUVs,IO355,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO355,Pinguipedidae,Parapercis,haackei,37390004,1
2020-10_south-west_stereo-BRUVs,IO355,Pinguipedidae,Parapercis,ramsayi,37390002,2
2020-10_south-west_stereo-BRUVs,IO355,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO355,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO356,Aulopidae,Latropiscis,purpurissatus,37117001,1
2020-10_south-west_stereo-BRUVs,IO356,Carangidae,Pseudocaranx,spp,,4
2020-10_south-west_stereo-BRUVs,IO356,Carangidae,Seriola,hippos,37337007,1
2020-10_south-west_stereo-BRUVs,IO356,Chaetodontidae,Chelmonops,curiosus,37365066,2
2020-10_south-west_stereo-BRUVs,IO356,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,IO356,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO356,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,IO356,Labridae,Choerodon,rubescens,37384039,2
2020-10_south-west_stereo-BRUVs,IO356,Labridae,Coris,auricularis,37384088,6
2020-10_south-west_stereo-BRUVs,IO356,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO356,Mocanthidae,Meuschenia,flavolineata,37465035,2
2020-10_south-west_stereo-BRUVs,IO356,Orectolobidae,Orectolobus,spp,,1
2020-10_south-west_stereo-BRUVs,IO356,Pomacentridae,Parma,bicolor,37372092,1
2020-10_south-west_stereo-BRUVs,IO356,Scorpaenidae,Scorpae,sumptuosa,37287072,1
2020-10_south-west_stereo-BRUVs,IO356,Scorpididae,Neatypus,obliquus,37361002,24
2020-10_south-west_stereo-BRUVs,IO356,Scorpididae,Scorpis,aequipinnis,37361004,3
2020-10_south-west_stereo-BRUVs,IO356,Scorpididae,Scorpis,georgia,37361015,2
2020-10_south-west_stereo-BRUVs,IO356,Serranidae,Epinephelides,armatus,37311100,2
2020-10_south-west_stereo-BRUVs,IO356,Serranidae,Othos,dentex,37311005,1
2020-10_south-west_stereo-BRUVs,IO356,Triakidae,Furgaleus,macki,37017003,2
2020-10_south-west_stereo-BRUVs,IO356,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO357,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO357,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO357,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO357,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO357,Labridae,Coris,auricularis,37384088,6
2020-10_south-west_stereo-BRUVs,IO357,Labridae,Pseudolabrus,biserialis,37384149,19
2020-10_south-west_stereo-BRUVs,IO357,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO357,Pomacentridae,Chromis,klunzingeri,37372044,5
2020-10_south-west_stereo-BRUVs,IO357,Scorpaenidae,Scorpae,sumptuosa,37287072,1
2020-10_south-west_stereo-BRUVs,IO357,Scorpididae,Neatypus,obliquus,37361002,6
2020-10_south-west_stereo-BRUVs,IO357,Scorpididae,Scorpis,aequipinnis,37361004,1
2020-10_south-west_stereo-BRUVs,IO357,Scorpididae,Scorpis,georgia,37361015,1
2020-10_south-west_stereo-BRUVs,IO357,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO357,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,IO357,Sparidae,Chrysophrys,auratus,37353001,5
2020-10_south-west_stereo-BRUVs,IO357,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO357,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO36,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO36,Mocanthidae,Nelusetta,ayraud,37465006,6
2020-10_south-west_stereo-BRUVs,IO36,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO36,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO36,Squalidae,Squalus,spp,,3
2020-10_south-west_stereo-BRUVs,IO36,Triglidae,Chelidonichthys,kumu,37288001,1
2020-10_south-west_stereo-BRUVs,IO361,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO361,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,IO361,Labridae,Suezichthys,bifurcatus,37384160,2
2020-10_south-west_stereo-BRUVs,IO361,Mocanthidae,Acanthaluteres,brownii,37465001,1
2020-10_south-west_stereo-BRUVs,IO361,Mocanthidae,Meuschenia,scaber,37465005,2
2020-10_south-west_stereo-BRUVs,IO361,Mocanthidae,Nelusetta,ayraud,37465006,3
2020-10_south-west_stereo-BRUVs,IO361,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO361,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO361,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO361,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO363,Berycidae,Centroberyx,lineatus,37258005,2
2020-10_south-west_stereo-BRUVs,IO363,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,IO363,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,IO363,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,IO363,Labridae,Pseudolabrus,biserialis,37384149,7
2020-10_south-west_stereo-BRUVs,IO363,Mocanthidae,Nelusetta,ayraud,37465006,2
2020-10_south-west_stereo-BRUVs,IO363,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO363,Parascylliidae,Parascyllium,variolatum,37013004,1
2020-10_south-west_stereo-BRUVs,IO363,Scorpididae,Neatypus,obliquus,37361002,2
2020-10_south-west_stereo-BRUVs,IO363,Serranidae,Epinephelides,armatus,37311100,2
2020-10_south-west_stereo-BRUVs,IO363,Serranidae,Othos,dentex,37311005,1
2020-10_south-west_stereo-BRUVs,IO363,Sparidae,Chrysophrys,auratus,37353001,2
2020-10_south-west_stereo-BRUVs,IO363,Triakidae,Furgaleus,macki,37017003,1
